ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
RequiredPredicateError;com.RNFetchBlob.RNFetchBlobUtils;okhttp3.OkHttpClient$Builder getUnsafeOkHttpClient(okhttp3.OkHttpClient);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer7161, $r13, $r0);false;false
RequiredPredicateError;com.RNFetchBlob.RNFetchBlobUtils;okhttp3.OkHttpClient$Builder getUnsafeOkHttpClient(okhttp3.OkHttpClient);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer7161, $r13, $r0);false;false
ConstraintError;com.RNFetchBlob.RNFetchBlobUtils;java.lang.String getMD5(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #29b1ef26044e2abe45f2aadb8fab651f06fbb008afdcf4c5ede03a550d66e1c5);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer7165);false;false
RequiredPredicateError;com.RNFetchBlob.RNFetchBlobUtils;javax.net.ssl.X509TrustManager getDefaultTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer7445);false;false
ConstraintError;com.oblador.keychain.cipherStorage.CipherStorageBase;java.security.KeyStore getKeyStoreAndLoad();violating CrySL rule for java.security.KeyStore (on Object #463a4e97e9b1e0ba91505f8f870f34117400be417360c89127b548af43d11b3);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r1 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer11576);false;false
TypestateError;com.oblador.keychain.cipherStorage.CipherStorageBase;java.lang.String decryptBytes(java.security.Key,byte[],com.oblador.keychain.cipherStorage.CipherStorageBase$DecryptBytesHandler);violating CrySL rule for javax.crypto.CipherInputStream (on Object #45e5c60a25699ecfdcb093c5eba588dfa2b20cc18c73826ac692fd006b138306);Unexpected call to method close on object of type javax.crypto.CipherInputStream. Expect a call to one of the following methods read;virtualinvoke $r7.<javax.crypto.CipherInputStream: void close()>();false;false
RequiredPredicateError;com.oblador.keychain.cipherStorage.CipherStorageBase;java.lang.String decryptBytes(java.security.Key,byte[],com.oblador.keychain.cipherStorage.CipherStorageBase$DecryptBytesHandler);violating CrySL rule for javax.crypto.CipherInputStream ;Second parameter was not properly generated as generated Cipher;specialinvoke $r7.<javax.crypto.CipherInputStream: void <init>(java.io.InputStream,javax.crypto.Cipher)>($r1, $r5);false;false
RequiredPredicateError;com.oblador.keychain.cipherStorage.CipherStorageBase;byte[] encryptString(java.security.Key,java.lang.String,com.oblador.keychain.cipherStorage.CipherStorageBase$EncryptStringHandler);violating CrySL rule for javax.crypto.CipherOutputStream ;Second parameter was not properly generated as generated Cipher;specialinvoke $r6.<javax.crypto.CipherOutputStream: void <init>(java.io.OutputStream,javax.crypto.Cipher)>($r1, $r5);false;false
ConstraintError;androidx.security.crypto.MasterKey;boolean isKeyStoreBacked();violating CrySL rule for java.security.KeyStore (on Object #7161b7c5cbade44769e7b804a5486b5af01537dbe4bb0fb955f65f5f8b06ea2d);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r5 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer16609);false;false
TypestateError;com.facebook.soloader.SoLoader$1;java.lang.String getLibHash(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #580847277fbe61b934b107cda53cdd49fe5c877dce0b481c1dfbba3343a2819a);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte[]),java.security.MessageDigest: void update(byte);$r7 = virtualinvoke $r5.<java.security.MessageDigest: byte[] digest()>();false;false
ConstraintError;com.facebook.soloader.SoLoader$1;java.lang.String getLibHash(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #580847277fbe61b934b107cda53cdd49fe5c877dce0b481c1dfbba3343a2819a);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r5 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer17705);false;false
RequiredPredicateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, $r4);false;false
TypestateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Unexpected call to method init on object of type javax.crypto.Mac. Expect a call to one of the following methods update,doFinal;virtualinvoke $r6.<javax.crypto.Mac: void init(java.security.Key)>($r8);false;false
TypestateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Unexpected call to method init on object of type javax.crypto.Mac. Expect a call to one of the following methods update,doFinal;virtualinvoke $r6.<javax.crypto.Mac: void init(java.security.Key)>($r8);false;false
ConstraintError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #41d7009d55f7207282427ed5771f45fcbb422a5ec753a98dee3c5dcb3b78f05c);Second parameter (with value "HmacSha1") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, $r4);false;false
ConstraintError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void updateBuffer();violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #e26f41d0c1d6f386c85dfc6daf941522983ef95ea9473fd3ec88f4aa8bd63b5c);Second parameter (with value "HmacSha1") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r6);false;false
RequiredPredicateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void updateBuffer();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r6);false;false
ConstraintError;com.facebook.common.util.SecureHashUtil;java.lang.String makeSHA1HashBase64(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #caab9ddfd1af4c37192331a712769fa906d28720909a270bf6ab22f56b1092cc);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer22467);false;false
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #59ec46ebe01ef36be355351c153981b1e760df53b39b846d9142f7ae90409856);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer24313, $r2);false;false
RequiredPredicateError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer16883, $r3, varReplacer16883);false;false
RequiredPredicateError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer16863);false;false
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #29e27f5ff5308259d2609d5c1e48032869cc55b64eaa3a3039236d45da729293);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer24315);false;false
RequiredPredicateError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer16890, $r3, varReplacer16890);false;false
RequiredPredicateError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer16890, $r3, varReplacer16890);false;false
RequiredPredicateError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer16890, $r3, varReplacer16890);false;false
RequiredPredicateError;okhttp3.internal.platform.Platform;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer16866);false;false
ConstraintError;okhttp3.internal.platform.BouncyCastlePlatform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #78e712421da9944a558218037948977930fdc8dfd5651899887ce745d8f2c32d);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer24318, $r2);false;false
RequiredPredicateError;okhttp3.internal.platform.BouncyCastlePlatform;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer16876);false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.CipherInputStream (on Object #45e5c60a25699ecfdcb093c5eba588dfa2b20cc18c73826ac692fd006b138306);Operation on object of type javax.crypto.CipherInputStream object not completed. Expected call to read, close;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.CipherInputStream (on Object #45e5c60a25699ecfdcb093c5eba588dfa2b20cc18c73826ac692fd006b138306);Operation on object of type javax.crypto.CipherInputStream object not completed. Expected call to read, close;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
IncompleteOperationError;com.google.crypto.tink.streamingaead.InputStreamDecrypter;int read(byte[],int,int);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;specialinvoke r0.<com.google.crypto.tink.streamingaead.InputStreamDecrypter: void rewind()>();false;false
