ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;com.tozny.crypto.android.AesCbcWithIntegrity;com.tozny.crypto.android.AesCbcWithIntegrity$SecretKeys generateKey();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r0.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer54550)
ConstraintError;me.proton.core.network.data.PinningKt;void initSPKIleafPinning(okhttp3.OkHttpClient$Builder,java.util.List);violating CrySL rule for javax.net.ssl.SSLContext (on Object #470913498ade15d01f0dfe57cca2cbf64b07bafcd895ca2dff14520eeba44228);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer9739)
RequiredPredicateError;me.proton.core.network.data.PinningKt;void initSPKIleafPinning(okhttp3.OkHttpClient$Builder,java.util.List);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer9740, $r6, varReplacer9740)
RequiredPredicateError;me.proton.core.network.data.PinningKt;void initSPKIleafPinning(okhttp3.OkHttpClient$Builder,java.util.List);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer9740, $r6, varReplacer9740)
RequiredPredicateError;me.proton.core.network.data.PinningKt;void initSPKIleafPinning(okhttp3.OkHttpClient$Builder,java.util.List);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer9740, $r6, varReplacer9740)
TypestateError;com.datatheorem.android.trustkit.pinning.DebugOverridesTrustManager;javax.net.ssl.X509TrustManager getInstance(java.util.Set);violating CrySL rule for javax.net.ssl.TrustManagerFactory (on Object #a0874e9313345859fa5f023c5d6ba30c153c89115aa13973a24c43cc2518ea30);Unexpected call to method getTrustManagers on object of type javax.net.ssl.TrustManagerFactory.;$r13 = virtualinvoke $r12.<javax.net.ssl.TrustManagerFactory: javax.net.ssl.TrustManager[] getTrustManagers()>()
ConstraintError;com.datatheorem.android.trustkit.pinning.DebugOverridesTrustManager;javax.net.ssl.X509TrustManager getInstance(java.util.Set);violating CrySL rule for java.security.KeyStore (on Object #b729cb70ff763feef4dbe305525b2e05869c52c9ee0c6a939982bda9b12b459f);First parameter (with value "AndroidCAStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r1 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer21966)
ConstraintError;androidx.security.crypto.MasterKeys;boolean keyExists(java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #2558a018ca240f62ce0e4ad55d5f6320ea96210acc4da23db217458de518acc);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r1 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer31401)
ConstraintError;de.blinkt.openvpn.core.LogItem;java.lang.String getMobileInfoString(android.content.Context);violating CrySL rule for java.security.MessageDigest (on Object #6852e3a7f694d620abea7d9355a28074e8dfe9cf6e6c4031d6e34db656f96afe);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r16 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer35711)
TypestateError;me.proton.core.crypto.android.keystore.AndroidKeyStoreCrypto;me.proton.core.crypto.common.keystore.EncryptedByteArray encrypt(me.proton.core.crypto.common.keystore.PlainByteArray,java.security.Key);violating CrySL rule for javax.crypto.Cipher (on Object #ff93414aa3c1f2c7877fc94050293e7a7e4dd3ae24ff925bb9817c7d67adec20);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r5 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
RequiredPredicateError;me.proton.core.crypto.android.keystore.AndroidKeyStoreCrypto;me.proton.core.crypto.common.keystore.PlainByteArray decrypt(me.proton.core.crypto.common.keystore.EncryptedByteArray,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared O A E P;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer57263, $r2, $r9)
RequiredPredicateError;me.proton.core.crypto.android.keystore.AndroidKeyStoreCrypto;me.proton.core.crypto.common.keystore.PlainByteArray decrypt(me.proton.core.crypto.common.keystore.EncryptedByteArray,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer57263, $r2, $r9)
TypestateError;me.proton.core.crypto.android.keystore.AndroidKeyStoreCrypto;me.proton.core.crypto.common.keystore.PlainByteArray decrypt(me.proton.core.crypto.common.keystore.EncryptedByteArray,java.security.Key);violating CrySL rule for javax.crypto.Cipher (on Object #6b6affc7efdc31296ed9159188aab0a226005f5aa92e3cf14b6dfc856b6e632b);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r5 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r6)
RequiredPredicateError;me.proton.core.crypto.android.keystore.AndroidKeyStoreCrypto;me.proton.core.crypto.common.keystore.PlainByteArray decrypt(me.proton.core.crypto.common.keystore.EncryptedByteArray,java.security.Key);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r8.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>($i0, $r5)
TypestateError;com.protonvpn.android.vpn.openvpn.OpenVpnBackend;byte[] getPingData(boolean);violating CrySL rule for javax.crypto.Mac (on Object #ca3fe91ad9eaa1feef742e9e3aa6a0038baea8be3f7945e5e79720a4b39c28b7);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: void update(byte),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte[],int,int);$r8 = virtualinvoke $r16.<javax.crypto.Mac: byte[] doFinal(byte[])>($r8)
ConstraintError;com.protonvpn.android.vpn.ikev2.StrongswanCertificateManager;boolean storeCertificate(java.security.cert.X509Certificate);violating CrySL rule for java.security.KeyStore (on Object #a4adfa5ccb8976b9e1363b14359cacd313afd592b18bde4e311c9fbb0108c686);First parameter (with value "LocalCertificateStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r2 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer54522)
RequiredPredicateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, $r4)
TypestateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Unexpected call to method update on object of type javax.crypto.Mac. Expect a call to one of the following methods init;virtualinvoke $r6.<javax.crypto.Mac: void update(byte[])>($r7)
TypestateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Unexpected call to method update on object of type javax.crypto.Mac. Expect a call to one of the following methods init;virtualinvoke $r6.<javax.crypto.Mac: void update(byte[])>($r7)
ConstraintError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #41d7009d55f7207282427ed5771f45fcbb422a5ec753a98dee3c5dcb3b78f05c);Second parameter (with value "HmacSha1") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, $r4)
TypestateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Unexpected call to method doFinal on object of type javax.crypto.Mac. Expect a call to one of the following methods init;$r7 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>()
TypestateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void initialize();violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Unexpected call to method doFinal on object of type javax.crypto.Mac. Expect a call to one of the following methods init;$r7 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>()
ConstraintError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void updateBuffer();violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #e26f41d0c1d6f386c85dfc6daf941522983ef95ea9473fd3ec88f4aa8bd63b5c);Second parameter (with value "HmacSha1") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r6)
RequiredPredicateError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;void updateBuffer();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r6)
IncompleteOperationError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;int read(byte[],int,int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream: void initialize()>()
IncompleteOperationError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;int read(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream: void updateBuffer()>()
IncompleteOperationError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;int read(byte[],int,int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream: void updateBuffer()>()
IncompleteOperationError;com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream;int read(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.prf.HkdfStreamingPrf$HkdfInputStream: void initialize()>()
TypestateError;at.favre.lib.bytes.BytesTransformers$HmacTransformer;byte[] transform(byte[],boolean);violating CrySL rule for javax.crypto.Mac (on Object #a57e9335c65ec236f5f1ee459dedc23d496f244dadcd1e022bca5971aa955978);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: void update(byte),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte[],int,int);$r4 = virtualinvoke $r5.<javax.crypto.Mac: byte[] doFinal(byte[])>($r4)
RequiredPredicateError;at.favre.lib.bytes.BytesTransformers$HmacTransformer;byte[] transform(byte[],boolean);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, $r3)
ConstraintError;com.google.crypto.tink.integration.android.AndroidKeystoreKmsClient$Builder;void <init>();violating CrySL rule for java.security.KeyStore (on Object #28e8a4cb1877b299320bc646e03279c14a34b818e2fdc04221da1a7950616e22);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r1 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer70905)
ConstraintError;com.google.crypto.tink.integration.android.AndroidKeystoreKmsClient;boolean hasKey(java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #bc6cc5c36ae38e7203afada5bdc6854c1ced604798e68064630c19b6b8f0ec21);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r4 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer70915)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2)
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;int read(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$i0 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r3)
