ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;io.ktor.sessions.SessionTransportTransformerEncrypt;byte[] encryptDecrypt(int,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r7, $r8)
RequiredPredicateError;io.ktor.sessions.SessionTransportTransformerEncrypt;byte[] encryptDecrypt(int,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r7, $r8)
TypestateError;io.ktor.sessions.SessionTransportTransformerEncrypt;byte[] encryptDecrypt(int,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #4d1163a0f62af1691d34b684020d62aa125185d5edc9f74ea233d5498117f4b1);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;io.ktor.sessions.SessionTransportTransformerEncrypt;byte[] encryptDecrypt(int,byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r3.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2)
RequiredPredicateError;io.ktor.sessions.SessionTransportTransformerEncrypt;byte[] encryptDecrypt(int,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared O A E P;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r7, $r8)
TypestateError;io.ktor.sessions.SessionTransportTransformerMessageAuthentication;java.lang.String mac(java.lang.String);violating CrySL rule for javax.crypto.Mac (on Object #71ca2d2cc9d50f6f88234c6689f061301257b9e102cb1d32978226f24f1459bb);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r7 = virtualinvoke $r3.<javax.crypto.Mac: byte[] doFinal(byte[])>($r7)
ConstraintError;io.netty.handler.ssl.JdkSslClientContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext (on Object #d1e1b0c8b4bd1537dda92adfcbca8981c7f0b73b25875e63b1ac5058966aee2f);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r9 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer43143, $r0)
RequiredPredicateError;io.netty.handler.ssl.JdkSslClientContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r9.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r10, $r11, varReplacer43146)
RequiredPredicateError;io.netty.handler.ssl.JdkSslClientContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r9.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r10, $r11, varReplacer43146)
ConstraintError;io.netty.handler.ssl.JdkSslClientContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext (on Object #75846e1a211b9c8130ea7ef5a61914fd2afafb70f7a0fc2e4760ebfd4f112424);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r9 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer43149)
RequiredPredicateError;io.netty.handler.ssl.JdkAlpnSslUtils;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer43198, varReplacer43198, varReplacer43198)
ConstraintError;io.netty.handler.ssl.JdkAlpnSslUtils;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext (on Object #153f230df1af690c516a26ba94fc135e8939a25576819eed8b22f8357a135632);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer43201)
RequiredPredicateError;io.netty.handler.ssl.JdkAlpnSslUtils;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer43198, varReplacer43198, varReplacer43198)
RequiredPredicateError;io.netty.handler.ssl.JdkAlpnSslUtils;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer43198, varReplacer43198, varReplacer43198)
NeverTypeOfError;io.netty.handler.ssl.SslContext;javax.net.ssl.KeyManagerFactory buildKeyManagerFactory(java.security.KeyStore,java.lang.String,char[],javax.net.ssl.KeyManagerFactory);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #6e3a1c062687689a405487513f7d003209f856d1759a7ebd424adc47b721cce5);Second parameter should never be of type java.lang.String.;virtualinvoke $r3.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r0, $r1)
HardCodedError;io.netty.handler.ssl.SslContext;javax.net.ssl.KeyManagerFactory buildKeyManagerFactory(java.security.KeyStore,java.lang.String,char[],javax.net.ssl.KeyManagerFactory);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #6e3a1c062687689a405487513f7d003209f856d1759a7ebd424adc47b721cce5);Second parameter should never be hardcoded.;virtualinvoke $r3.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r0, $r1)
ConstraintError;io.netty.handler.ssl.OpenSslX509TrustManagerWrapper;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #86e6d5b205c2e409fb84042b31c7017ba6763c244c6f4f0b4be9f7a8a52d96f6);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r0 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.lang.String)>(varReplacer43203, varReplacer43204)
RequiredPredicateError;io.netty.handler.ssl.OpenSslX509TrustManagerWrapper;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r5.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer43184, $r12, varReplacer43184)
RequiredPredicateError;io.netty.handler.ssl.OpenSslX509TrustManagerWrapper;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r5.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer43184, $r12, varReplacer43184)
RequiredPredicateError;io.netty.handler.ssl.OpenSslX509TrustManagerWrapper;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r5.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer43184, $r12, varReplacer43184)
RequiredPredicateError;io.netty.handler.ssl.JdkSslServerContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r10.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r11, $r12, varReplacer43216)
ConstraintError;io.netty.handler.ssl.JdkSslServerContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext (on Object #d11f1c70197e9d3283d3d0c5b84ef856b309d9b94c9f3516e46224199bfb6473);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r10 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer43219)
ConstraintError;io.netty.handler.ssl.JdkSslServerContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext (on Object #16a5d0c092194d1360d8cc49587cb592daa851026bd78d7ffd77cd8c1f474598);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r10 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer43218, $r0)
RequiredPredicateError;io.netty.handler.ssl.JdkSslServerContext;javax.net.ssl.SSLContext newSSLContext(java.security.Provider,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,long,long,java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r10.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r11, $r12, varReplacer43216)
RequiredPredicateError;io.netty.handler.ssl.JdkSslContext;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer47773, varReplacer47773, varReplacer47773)
RequiredPredicateError;io.netty.handler.ssl.JdkSslContext;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer47773, varReplacer47773, varReplacer47773)
ConstraintError;io.netty.handler.ssl.JdkSslContext;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext (on Object #84ed19a057d69c97b642f129dea5a011fb59ffc91ff16a6ffcd89b004ac0d326);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer47778)
RequiredPredicateError;io.netty.handler.ssl.JdkSslContext;void <clinit>();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer47773, varReplacer47773, varReplacer47773)
IncompleteOperationError;io.netty.handler.ssl.JdkSslContext;void <clinit>();violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Operation on object of type javax.net.ssl.SSLEngine object not completed. Expected call to setEnabledProtocols;$r6 = staticinvoke <io.netty.handler.ssl.JdkSslContext: java.util.List defaultCiphers(javax.net.ssl.SSLEngine,java.util.Set)>($r3, $r5)
TypestateError;io.netty.handler.ssl.JdkSslContext;java.util.Set supportedCiphers(javax.net.ssl.SSLEngine);violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Unexpected call to method setEnabledCipherSuites on object of type javax.net.ssl.SSLEngine. Expect a call to one of the following methods setEnabledProtocols;virtualinvoke $r0.<javax.net.ssl.SSLEngine: void setEnabledCipherSuites(java.lang.String[])>($r6)
IncompleteOperationError;io.netty.handler.ssl.JdkSslContext;void <init>(javax.net.ssl.SSLContext,boolean,java.lang.Iterable,io.netty.handler.ssl.CipherSuiteFilter,io.netty.handler.ssl.JdkApplicationProtocolNegotiator,io.netty.handler.ssl.ClientAuth,java.lang.String[],boolean);violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Operation on object of type javax.net.ssl.SSLEngine object not completed. Expected call to setEnabledProtocols;staticinvoke <io.netty.util.ReferenceCountUtil: boolean release(java.lang.Object)>($r14)
IncompleteOperationError;io.netty.util.internal.ReferenceCountUpdater;boolean retryRelease0(io.netty.util.ReferenceCounted,int);violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Operation on object of type javax.net.ssl.SSLEngine object not completed. Expected call to setEnabledProtocols;$i1 = virtualinvoke $r2.<java.util.concurrent.atomic.AtomicIntegerFieldUpdater: int get(java.lang.Object)>($r1)
IncompleteOperationError;io.netty.util.ResourceLeakDetector$DefaultResourceLeak;boolean close(java.lang.Object);violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Operation on object of type javax.net.ssl.SSLEngine object not completed. Expected call to setEnabledProtocols;staticinvoke <io.netty.util.ResourceLeakDetector$DefaultResourceLeak: void reachabilityFence0(java.lang.Object)>($r1)
IncompleteOperationError;io.netty.handler.ssl.ReferenceCountedOpenSslEngine;void setEnabledProtocols0(java.lang.String[],boolean);violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Operation on object of type javax.net.ssl.SSLEngine object not completed. Expected call to setEnabledProtocols;$z0 = specialinvoke r0.<io.netty.handler.ssl.ReferenceCountedOpenSslEngine: boolean isDestroyed()>()
IncompleteOperationError;io.netty.handler.ssl.ReferenceCountedOpenSslEngine;void setEnabledCipherSuites(java.lang.String[]);violating CrySL rule for javax.net.ssl.SSLEngine (on Object #fa3cf8dcf2d83c4aa0f5f0eafac09ac9d086f4235ea298c2eb53ff68e703eac1);Operation on object of type javax.net.ssl.SSLEngine object not completed. Expected call to setEnabledProtocols;$z0 = specialinvoke r0.<io.netty.handler.ssl.ReferenceCountedOpenSslEngine: boolean isDestroyed()>()
RequiredPredicateError;io.netty.handler.ssl.ReferenceCountedOpenSslEngine;javax.crypto.spec.SecretKeySpec masterKey();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer42206)
IncompleteOperationError;io.netty.handler.ssl.ReferenceCountedOpenSslClientContext;io.netty.handler.ssl.OpenSslSessionContext newSessionContext(io.netty.handler.ssl.ReferenceCountedOpenSslContext,long,io.netty.handler.ssl.OpenSslEngineMap,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,java.lang.String,long,long);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #cd95ac08401507b4f1df55c079f4647037409d923f160e9cd8d6cfb051f9c73f);Operation on object of type javax.net.ssl.KeyManagerFactory object not completed. Expected call to init;specialinvoke $r29.<io.netty.handler.ssl.OpenSslX509KeyManagerFactory: void <init>()>()
IncompleteOperationError;io.netty.handler.ssl.ReferenceCountedOpenSslClientContext;io.netty.handler.ssl.OpenSslSessionContext newSessionContext(io.netty.handler.ssl.ReferenceCountedOpenSslContext,long,io.netty.handler.ssl.OpenSslEngineMap,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,java.lang.String,long,long);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #3b80fac0b5bb98178f7aad616cf6f46ce4843933637dad1d2380b3118572829d);Operation on object of type javax.net.ssl.KeyManagerFactory object not completed. Expected call to init;specialinvoke $r29.<io.netty.handler.ssl.OpenSslX509KeyManagerFactory: void <init>()>()
RequiredPredicateError;io.netty.handler.ssl.ReferenceCountedOpenSslClientContext;io.netty.handler.ssl.OpenSslSessionContext newSessionContext(io.netty.handler.ssl.ReferenceCountedOpenSslContext,long,io.netty.handler.ssl.OpenSslEngineMap,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,java.lang.String,long,long);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r22.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer43112)
RequiredPredicateError;io.netty.handler.ssl.ReferenceCountedOpenSslServerContext;io.netty.handler.ssl.OpenSslServerSessionContext newSessionContext(io.netty.handler.ssl.ReferenceCountedOpenSslContext,long,io.netty.handler.ssl.OpenSslEngineMap,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,java.lang.String,long,long);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r22.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer47811)
IncompleteOperationError;io.netty.handler.ssl.ReferenceCountedOpenSslServerContext;io.netty.handler.ssl.OpenSslServerSessionContext newSessionContext(io.netty.handler.ssl.ReferenceCountedOpenSslContext,long,io.netty.handler.ssl.OpenSslEngineMap,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,java.lang.String,long,long);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #cd95ac08401507b4f1df55c079f4647037409d923f160e9cd8d6cfb051f9c73f);Operation on object of type javax.net.ssl.KeyManagerFactory object not completed. Expected call to init;specialinvoke $r35.<io.netty.handler.ssl.OpenSslX509KeyManagerFactory: void <init>()>()
IncompleteOperationError;io.netty.handler.ssl.ReferenceCountedOpenSslServerContext;io.netty.handler.ssl.OpenSslServerSessionContext newSessionContext(io.netty.handler.ssl.ReferenceCountedOpenSslContext,long,io.netty.handler.ssl.OpenSslEngineMap,java.security.cert.X509Certificate[],javax.net.ssl.TrustManagerFactory,java.security.cert.X509Certificate[],java.security.PrivateKey,java.lang.String,javax.net.ssl.KeyManagerFactory,java.lang.String,long,long);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #3b80fac0b5bb98178f7aad616cf6f46ce4843933637dad1d2380b3118572829d);Operation on object of type javax.net.ssl.KeyManagerFactory object not completed. Expected call to init;specialinvoke $r35.<io.netty.handler.ssl.OpenSslX509KeyManagerFactory: void <init>()>()
ConstraintError;io.netty.handler.codec.http.websocketx.WebSocketUtil$2;java.security.MessageDigest initialValue();violating CrySL rule for java.security.MessageDigest (on Object #d85c0239d433cf3ad1d0d206bd7f53db737c399f96d671d8331ba4464b1cf5f0);First parameter (with value "SHA1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer47908)
IncompleteOperationError;io.netty.util.concurrent.FastThreadLocal;void remove(io.netty.util.internal.InternalThreadLocalMap);violating CrySL rule for java.security.MessageDigest (on Object #d85c0239d433cf3ad1d0d206bd7f53db737c399f96d671d8331ba4464b1cf5f0);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;virtualinvoke r0.<io.netty.util.concurrent.FastThreadLocal: void onRemoval(java.lang.Object)>($r1)
