ErrorType;Class;Method;ViolatedRule;Object;Statement
IncompleteOperationError;y3.a;javax.net.ssl.SSLSocketFactory b(java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext (on Object #56325814c1c1933b382d6b21d3a582aef0e3f19ffde9de3a2613f3996702324c);Operation on object of type javax.net.ssl.SSLContext object not completed. Expected call to init;$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer6392)
IncompleteOperationError;y3.a;javax.net.ssl.SSLSocketFactory b(java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #971f16c3dced7a56c982e09c67d53d240a345ce8e069d6c045a9c82836bb4a1f);Operation on object of type java.security.KeyStore object not completed. Expected call to load;$r5 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer6398)
RequiredPredicateError;y3.a;javax.net.ssl.SSLSocketFactory b(java.lang.String);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r6, $r7, varReplacer6395)
NeverTypeOfError;y3.a;javax.net.ssl.KeyManager[] a(java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #88009d7f963db710ce5424ffdbced3b5af83ee0dc42dd165c8bc1eaabd393be0);Second parameter should never be of type java.lang.String.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8464, $r7)
HardCodedError;y3.a;javax.net.ssl.KeyManager[] a(java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #88009d7f963db710ce5424ffdbced3b5af83ee0dc42dd165c8bc1eaabd393be0);Second parameter should never be hardcoded.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8464, $r7)
RequiredPredicateError;y3.a;javax.net.ssl.KeyManager[] a(java.lang.String);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r8.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r7)
NeverTypeOfError;y3.a;javax.net.ssl.KeyManager[] a(java.lang.String);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #31ea56f6153da2520f1b7c04eb91d54860278e303c15435ec645f338e7d3fa13);Second parameter should never be of type java.lang.String.;virtualinvoke $r8.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r7)
HardCodedError;y3.a;javax.net.ssl.KeyManager[] a(java.lang.String);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #31ea56f6153da2520f1b7c04eb91d54860278e303c15435ec645f338e7d3fa13);Second parameter should never be hardcoded.;virtualinvoke $r8.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r7)
ConstraintError;w2.n$g;java.security.Signature b(java.lang.String,java.security.Provider);violating CrySL rule for java.security.Signature (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f);First parameter (with value "AES/ECB/NoPadding") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
ConstraintError;w2.n$g;java.security.Signature b(java.lang.String,java.security.Provider);violating CrySL rule for java.security.Signature (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f);First parameter (with value "AES/CTR/NoPadding") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>($r2)
ConstraintError;w2.n$g;java.security.Signature b(java.lang.String,java.security.Provider);violating CrySL rule for java.security.Signature (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f);First parameter (with value "AES/CTR/NoPadding") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)
ConstraintError;w2.n$g;java.security.Signature b(java.lang.String,java.security.Provider);violating CrySL rule for java.security.Signature (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f);First parameter (with value "AES/ECB/NoPadding") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r3 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String,java.security.Provider)>($r2, $r1)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for java.security.KeyPairGenerator (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for java.security.KeyPairGenerator (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for java.security.Signature (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for java.security.Signature (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
RequiredPredicateError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer9108)
RequiredPredicateError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r10.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for java.security.MessageDigest (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for java.security.MessageDigest (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.KeyAgreement (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.KeyAgreement (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
RequiredPredicateError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer9110, $r8, $r10)
TypestateError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
TypestateError;w2.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
TypestateError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.KeyAgreement (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.KeyAgreement (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r10.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for java.security.MessageDigest (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for java.security.MessageDigest (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for java.security.Signature (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for java.security.Signature (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for java.security.KeyPairGenerator (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for java.security.KeyPairGenerator (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;w2.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer4763)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for java.security.MessageDigest (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for java.security.MessageDigest (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r5 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
TypestateError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r5 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for java.security.Signature (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for java.security.Signature (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for java.security.KeyPairGenerator (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for java.security.KeyPairGenerator (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w2.r;void b();violating CrySL rule for java.security.Signature (on Object #6e3e76d119214c85475f8e8cd4def38bac6ee2f9b6695f57455012fb4539c51f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for java.security.Signature (on Object #c3c8b58bd0c06dd2822ac7f2777f67c30145b0ba3007c11c951ab9f7f681329f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for java.security.MessageDigest (on Object #ca1d39862678201296c51a955260641b41154c498e78328991560b425c11fd3);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for java.security.MessageDigest (on Object #39a65b2f31ec2206a49112d28b586f97fee8878a2d835f6d43a01b13d0081e98);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for java.security.KeyPairGenerator (on Object #aa25eebd36e3e6f0848caf059013d7ed6065ac9ce796403822833c0c16220c2e);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for java.security.KeyPairGenerator (on Object #a872783c81ac110ccde3e9a7ac7046137ca4e2123dc86b9ff56f511ad16d448b);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
TypestateError;w2.r;void b();violating CrySL rule for javax.crypto.Cipher (on Object #ac24a291e724759b44b81ec8cd2a3b0b75f14780376e606b15b222f16e1a34a0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
TypestateError;w2.r;void b();violating CrySL rule for javax.crypto.Cipher (on Object #7881f0542993b41d3a7fd035a12aae6966d34b4f9cf034d5ce7781f59a9ac110);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for javax.crypto.KeyAgreement (on Object #42e085d167ce90a052fcb5d2560cb1d1984ff2bb176d53b44b943b36d51cdbb5);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for javax.crypto.KeyAgreement (on Object #6dfb691e1ec48df702b055b8aaf957e2c5d918a43eac1f508c23de630dae2a56);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for javax.crypto.Mac (on Object #bdc1258c94ac1b3e07b9a129a2775f81ea6f3c954d0ac5e1fe299eae6a1de589);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;w2.r;void b();violating CrySL rule for javax.crypto.Mac (on Object #5e63281c2320d85f4de881e5b70505a7c19ee71fcd55f00acda0fce9b71931c2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r3 = virtualinvoke $r1.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
