Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.asn1.ua.DSTU4145PointEncoder,solveQuadraticEquation,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.math.raw.Mod,random,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2nONBField,elementOfOrder,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.math.ec.ECCurve$AbstractF2m,solveQuadraticEquation,true,true
Should at least get One accepted Issuer from Other Sources in getAcceptedIssuers method of jcajce.JcaJceUtils,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,jcajce.JcaJceUtils,getAcceptedIssuers,false,false
Should throw java.security.cert.CertificateException in check(Client|Server)Trusted method of jcajce.JcaJceUtils,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,jcajce.JcaJceUtils,UNKNOWN,false,false
Should at least get One accepted Issuer from Other Sources in getAcceptedIssuers method of jcajce.JcaJceUtils,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,jcajce.JcaJceUtils,getAcceptedIssuers,false,false
Should throw java.security.cert.CertificateException in check(Client|Server)Trusted method of jcajce.JcaJceUtils,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,jcajce.JcaJceUtils,UNKNOWN,false,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.common.SecurityUtils,getFingerprint,false,true
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.bouncycastle.cert.jcajce.JcaX509ExtensionUtils,init,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.transport.digest.SHA1,init,false,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.transport.digest.MD5,init,false,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,verify,false,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.transport.verification.FingerprintVerifier,getInstance,false,false
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.bouncycastle.openpgp.operator.jcajce.SHA1PGPDigestCalculator,init,true,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,net.schmizz.sshj.common.SecurityUtils,registerSecurityProvider,false,true
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""4""",Used constant keys in code,3,Used constant keys in code,547,1,org.bouncycastle.math.ec.ECPoint,getEncoded,true,true
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""2""",Used constant keys in code,3,Used constant keys in code,547,1,org.bouncycastle.math.ec.ECPoint,getEncoded,true,true
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""3""",Used constant keys in code,3,Used constant keys in code,547,1,org.bouncycastle.math.ec.ECPoint,getEncoded,true,true
"Found: Constant ""ENC""",Used constant keys in code,3,Used constant keys in code,547,1,org.bouncycastle.operator.jcajce.OperatorUtils,getJceKey,true,true
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""1""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: Constant ""0""",Used constant keys in code,3,Used constant keys in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""1""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,net.schmizz.sshj.userauth.keyprovider.PuTTYKeyFile,toKey,false,false
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.Twofish$PBEWithSHA,init,true,true
"Found: ""3""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithMD5AndRC2,init,true,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore,true,true
"Found: ""20""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.pkcs12.PKCS12KeyStoreSpi,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC128,init,true,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.openssl.jcajce.PEMUtilities,getKey,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithMD2,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC128,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC192,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithMD5,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHA1AndRC2,init,true,true
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd128BitRC2,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC192,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd40BitRC2,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES2Key,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC256,init,true,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES3Key,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithSHA1,init,true,true
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.bouncycastle.crypto.examples.DESExample,init,true,true
"Found: ""changeit""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,ch.qos.logback.core.net.ssl.KeyStoreFactoryBean,getPassword,true,true
