Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.trackselection.RandomTrackSelection$Factory,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.source.ShuffleOrder$DefaultShuffleOrder,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.java_websocket.drafts.Draft_6455,init,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.h2.engine.Database,reconnectModified,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,io.lbry.lbrysdk.DownloadManager,generateNotificationId,false,false
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,okhttp3.OkHttpClient,newWebSocket,true,false
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.math.raw.Mod,random,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,io.lbry.browser.utils.Lbry,generateId,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.asn1.ua.DSTU4145PointEncoder,solveQuadraticEquation,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,io.lbry.browser.tasks.UpdateSuggestedTagsTask,doInBackground,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,kotlin.random.KotlinRandom,init,false,false
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,core.Peer,run,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.source.ShuffleOrder$DefaultShuffleOrder,cloneAndInsert,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.analytics.DefaultPlaybackSessionManager,clinit,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.pqc.math.linearalgebra.GF2nONBField,elementOfOrder,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.upstream.cache.SimpleCache,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.trackselection.RandomTrackSelection$Factory,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bitcoinj.core.PeerGroup,selectDownloadPeer,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.pqc.math.linearalgebra.GF2nPolynomialElement,solveQuadraticEquation,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.pqc.math.linearalgebra.GF2nONBField,getRandomRoot,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.h2.server.web.WebApp,executeLoop,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.h2.index.PageDataIndex,add,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.source.ShuffleOrder$DefaultShuffleOrder,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.util.SntpClient,writeTimestamp,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.trackselection.RandomTrackSelection,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.source.ShuffleOrder$DefaultShuffleOrder,cloneAndClear,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,io.lbry.browser.utils.Helper,generateRandomColorForValue,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.h2.command.dml.Optimizer,calculateBestPlan,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.common.cache.Striped64,clinit,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.bumptech.glide.load.resource.gif.GifFrameLoader,getFrameSignature,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,io.lbry.browser.utils.Helper,generateUrl,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bitcoinj.core.TransactionBroadcast,clinit,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.source.ShuffleOrder$DefaultShuffleOrder,cloneAndRemove,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bitcoinj.core.Peer,processInv,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.trackselection.RandomTrackSelection,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.google.android.exoplayer2.source.ShuffleOrder$DefaultShuffleOrder,init,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.pqc.math.linearalgebra.GF2Polynomial,clinit,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.h2.engine.Session,getRandom,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bitcoinj.core.Peer,ping,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bitcoinj.wallet.Wallet,getBloomFilter,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.spongycastle.math.ec.ECFieldElement$Fp,sqrt,false,true
Didn't manually verify hostname in run,Should check HostnameVerification manually,12,Should check HostnameVerification manually,297,1,org.java_websocket.client.WebSocketClient,run,false,true
Should at least get One accepted Issuer from Other Sources in getAcceptedIssuers method of connections.ConnectionSocketFactory,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,connections.ConnectionSocketFactory,getAcceptedIssuers,false,false
Should throw java.security.cert.CertificateException in check(Client|Server)Trusted method of connections.ConnectionSocketFactory,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,connections.ConnectionSocketFactory,UNKNOWN,false,false
"Cause: Fixed ""[1]""",Used untrusted HostNameVerifier,6,Used untrusted HostNameVerifier,601,1,UNKNOWN,UNKNOWN,false,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,com.subgraph.orchid.crypto.TorMessageDigest,createDigestInstance,false,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.MessageDigestAlgorithms,values,false,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,com.google.common.hash.Hashing$Md5Holder,clinit,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,com.squareup.okhttp.internal.Util,shaBase64,true,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.DigestUtils,getMd5Digest,false,true
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.java_websocket.drafts.Draft_6455,generateFinalKey,false,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,com.google.common.hash.Hashing$Sha1Holder,clinit,true,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,com.squareup.okhttp.internal.Util,md5Hex,true,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSink$Companion,md5,true,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSource$Companion,md5,true,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.MessageDigestAlgorithms,values,false,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSink$Companion,sha1,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,com.squareup.okhttp.internal.Util,sha1,true,true
"Found: ""MD2""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.MessageDigestAlgorithms,values,false,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSource$Companion,sha1,true,true
"Found: ""MD2""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.DigestUtils,getMd2Digest,false,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.ByteString,sha1,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.bitcoinj.script.Script,executeScript,false,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.Buffer,md5,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.DigestUtils,getSha1Digest,false,true
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.ByteString,md5,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.Buffer,sha1,true,true
"Found: Constant ""key_extract""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,deriveKeysFromHandshakeResponse,false,true
"Found: Constant ""ntor-curve25519-sha256-1""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,getStringConstant,false,true
"Found: Constant ""verify""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,deriveKeysFromHandshakeResponse,false,true
"Found: Constant ""mac""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,deriveKeysFromHandshakeResponse,false,true
"Found: ""1L""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.tls.AbstractTlsContext,nextCounterValue,false,true
"Found: ""class Ljava/lang/System;""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.h2.util.MathUtils,generateAlternativeSeed,false,true
"Found: ""UnitContainer{unit=$l0 = staticinvoke <org.spongycastle.util.Times: long nanoTime()>(), method='<org.spongycastle.crypto.tls.AbstractTlsContext: void <init>(java.security.SecureRandom,org.spongycastle.crypto.tls.SecurityParameters)>'}""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.tls.AbstractTlsContext,init,false,true
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.examples.DESExample,init,false,true
"Found: ""h2pass""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.h2.security.CipherFactory,setKeystore,false,true
"Found: ""h2pass""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.h2.security.CipherFactory,setKeystore,false,true
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,browser.MainActivity,run,false,true
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.ui.library.LibraryFragment,resolveMissingChannelNames,false,true
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.ui.channel.ChannelCommentsFragment,resolveCommentPosters,false,true
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.utils.Lbry,apiCall,false,true
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.utils.Lbry,transactionList,false,true
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.lbrysdk.Utils,sdkCall,false,false
