ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptRescueKey(org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r8.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer3954, $r7, $r9)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptRescueKey(org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r8.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer3954, $r7, $r9)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptRescueKey(org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r9.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer3966, $r2)
ConstraintError;org.ea.sqrl.processors.SQRLStorage;boolean encryptRescueKey(org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher (on Object #d3a9b498dd70066e1063b9bf202161160987dd2d9fe33c6d888dcb72e3e24df5);First parameter (with value "AES_256/GCM/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r8 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer3952)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptRescueKey(org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r7.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer3963)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptPreviousBlock();violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r8.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7477, $r7, $r9)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptPreviousBlock();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r7.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer7475)
ConstraintError;org.ea.sqrl.processors.SQRLStorage;boolean decryptPreviousBlock();violating CrySL rule for javax.crypto.Cipher (on Object #df6194a8b2e2b2edc1fee5d9edf0cbf3ac4a7b9cf06e29067e4fa5352de69917);First parameter (with value "AES_256/GCM/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r8 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer7463)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptPreviousBlock();violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r9.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer7476, $r6)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptPreviousBlock();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r8.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7477, $r7, $r9)
ConstraintError;org.ea.sqrl.processors.SQRLStorage;boolean encryptPreviousBlock();violating CrySL rule for javax.crypto.Cipher (on Object #848456041149f215f37c136ad12f28b60e1f957d4e4b2a4785e171dd5d5ebc1b);First parameter (with value "AES_256/GCM/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r6 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer7495)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptPreviousBlock();violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r7.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer7492, $r3)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptPreviousBlock();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer7489)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptPreviousBlock();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7501, $r5, $r7)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptPreviousBlock();violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7501, $r5, $r7)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] decryptIdentityKeyQuickPass(java.lang.String);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r15.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer7523, $r9)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] decryptIdentityKeyQuickPass(java.lang.String);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r14.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7535, $r13, $r15)
ConstraintError;org.ea.sqrl.processors.SQRLStorage;byte[] decryptIdentityKeyQuickPass(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #c27c144142c063c42762f1d6d39cd0b44592965ad64c5c7d701016379a34774e);First parameter (with value "AES_256/GCM/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r14 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer7533)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] decryptIdentityKeyQuickPass(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r13.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r12, varReplacer7520)
TypestateError;org.ea.sqrl.processors.SQRLStorage;byte[] decryptIdentityKeyQuickPass(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #c27c144142c063c42762f1d6d39cd0b44592965ad64c5c7d701016379a34774e);Unexpected call to method update on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;virtualinvoke $r14.<javax.crypto.Cipher: byte[] update(byte[])>($r10)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] decryptIdentityKeyQuickPass(java.lang.String);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r14.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7535, $r13, $r15)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptIdentityKeyQuickPass(java.lang.String,byte[],org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r12.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer7551, $r5)
TypestateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptIdentityKeyQuickPass(java.lang.String,byte[],org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher (on Object #125310d5719b827b5579e1cfa9492a6df839219a90ab52f4bd744ac07cb0413);Unexpected call to method update on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;virtualinvoke $r11.<javax.crypto.Cipher: byte[] update(byte[])>($r2)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptIdentityKeyQuickPass(java.lang.String,byte[],org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r10.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer7545)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptIdentityKeyQuickPass(java.lang.String,byte[],org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r11.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7540, $r10, $r12)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean encryptIdentityKeyQuickPass(java.lang.String,byte[],org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r11.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7540, $r10, $r12)
ConstraintError;org.ea.sqrl.processors.SQRLStorage;boolean encryptIdentityKeyQuickPass(java.lang.String,byte[],org.ea.sqrl.processors.EntropyHarvester);violating CrySL rule for javax.crypto.Cipher (on Object #125310d5719b827b5579e1cfa9492a6df839219a90ab52f4bd744ac07cb0413);First parameter (with value "AES_256/GCM/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r11 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer7539)
TypestateError;org.ea.sqrl.processors.SQRLStorage;void encryptIdentityKeyBiometric(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #97ee135fce4d54b988a6ff26843b61077f98e7e57223b62fc429cfbbadbfed61);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r9.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;void encryptIdentityKeyBiometric(byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer7560, $r10)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;void encryptIdentityKeyBiometric(byte[]);violating CrySL rule for java.security.KeyPairGenerator ;First parameter was not properly generated as prepared R S A;virtualinvoke $r2.<java.security.KeyPairGenerator: void initialize(java.security.spec.AlgorithmParameterSpec)>($r7)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptIdentityKeyInternal(byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7573, $r6, $r8)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptIdentityKeyInternal(byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r8.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer7579, $r1)
ConstraintError;org.ea.sqrl.processors.SQRLStorage;boolean decryptIdentityKeyInternal(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #e1c84dc7b8dbed9e22f1127ce67293997babe540c3cacdcf11199b33ae99518b);First parameter (with value "AES_256/GCM/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r7 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer7569)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptIdentityKeyInternal(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer7574)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;boolean decryptIdentityKeyInternal(byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7573, $r6, $r8)
TypestateError;org.ea.sqrl.processors.SQRLStorage;byte[] getKeySeed(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #693dabcae1c7efc5c41b72d54fdd4ba4d197799924ad1d4ee223fcaa0e49679);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r3 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r3)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] getKeySeed(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer13318)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] encodeSecretIndex(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer13319)
TypestateError;org.ea.sqrl.processors.SQRLStorage;byte[] encodeSecretIndex(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #7d7b2bde060ba5892ed9994903d39b190d85c37f1008dbc29ed29c867bcd32f5);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r3 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r3)
TypestateError;org.ea.sqrl.processors.SQRLStorage;byte[] getPreviousKeySeed(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #a82030de2ad7dcb322eae1f6f86ddbbae1b78918fc10608e89a4b89e98eb88e8);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r2 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r2)
RequiredPredicateError;org.ea.sqrl.processors.SQRLStorage;byte[] getPreviousKeySeed(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer13322)
ConstraintError;org.ea.sqrl.activites.LoginActivity;void doLoginBiometric();violating CrySL rule for java.security.KeyStore (on Object #33ce3aae10715e08db593d0fb9d49b388034e2b754492b5ac727a62d765be5ff);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r12 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer1145)
IncompleteOperationError;org.ea.sqrl.activites.LoginActivity;void doLoginBiometric();violating CrySL rule for java.security.KeyStore (on Object #33ce3aae10715e08db593d0fb9d49b388034e2b754492b5ac727a62d765be5ff);Operation on object of type java.security.KeyStore object not completed. Expected call to getKey;$r13 = virtualinvoke $r12.<java.security.KeyStore: java.security.KeyStore$Entry getEntry(java.lang.String,java.security.KeyStore$ProtectionParameter)>(varReplacer1139, varReplacer1140)
RequiredPredicateError;org.ea.sqrl.activites.LoginActivity;void doLoginBiometric();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r14.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer1144, $r16)
IncompleteOperationError;org.ea.sqrl.utils.EncryptionUtils;byte[] decodeBase56(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #cb958f2426c8df7121afc45050854417f2cbfaaf8e063ff9dcef23bf3b5902ef);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;virtualinvoke $r1.<java.security.MessageDigest: void reset()>()
IncompleteOperationError;org.ea.sqrl.utils.EncryptionUtils;byte[] decodeBase56(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #cb958f2426c8df7121afc45050854417f2cbfaaf8e063ff9dcef23bf3b5902ef);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, java.security.MessageDigest: void update(byte[],int,int), java.security.MessageDigest: void update(java.nio.ByteBuffer), java.security.MessageDigest: void update(byte[]), java.security.MessageDigest: void update(byte);virtualinvoke $r1.<java.security.MessageDigest: void update(byte[])>($r7)
IncompleteOperationError;org.ea.sqrl.utils.EncryptionUtils;byte[] decodeBase56(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #cb958f2426c8df7121afc45050854417f2cbfaaf8e063ff9dcef23bf3b5902ef);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer2199)
