ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;androidx.preference.R$style;javax.crypto.Cipher createCipher(javax.crypto.SecretKey,int,byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r3.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r0, $r2)
RequiredPredicateError;androidx.preference.R$style;javax.crypto.Cipher createCipher(javax.crypto.SecretKey,int,byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer2512, $r1)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.SecretKeyFactory ;First parameter was not properly generated as specced Key;$r10 = virtualinvoke $r8.<javax.crypto.SecretKeyFactory: javax.crypto.SecretKey generateSecret(java.security.spec.KeySpec)>($r9)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.PBEKeySpec ;Second parameter was not properly generated as randomized;specialinvoke $r15.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r1, $r7, varReplacer23617, varReplacer23618)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r16.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, varReplacer23614)
IncompleteOperationError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.PBEKeySpec (on Object #307c0403da88c4249fd129cc1b84a03f43c0a21217f3cda3f74bbaa65fdab18b);Operation on object of type javax.crypto.spec.PBEKeySpec object not completed. Expected call to clearPassword;specialinvoke $r15.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r1, $r7, varReplacer23617, varReplacer23618)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r12.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer23615, $r11, $r13)
ConstraintError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.SecretKeyFactory (on Object #3257ca0e8e0dd45ab836421f2a23bb170d3857766fe0ffbb37eb7e21fad9e7a6);First parameter (with value "PBKDF2WithHmacSHA1") should be any of {PBKDF2WithHmacSHA512, PBKDF2WithHmacSHA384, PBKDF2WithHmacSHA256, PBKDF2WithHmacSHA224, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r8 = staticinvoke <javax.crypto.SecretKeyFactory: javax.crypto.SecretKeyFactory getInstance(java.lang.String)>(varReplacer23611)
TypestateError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.Cipher (on Object #fa707d92b6d602dcce623d95202d4d05f9446058fb619f7fab007629282371e6);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r5 = virtualinvoke $r12.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r17.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
ConstraintError;com.beemdevelopment.aegis.importers.AuthyImporter$EncryptedState;com.beemdevelopment.aegis.importers.AuthyImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.PBEKeySpec (on Object #307c0403da88c4249fd129cc1b84a03f43c0a21217f3cda3f74bbaa65fdab18b);Third parameter (with value 1000)Variable iterationCountmust be  at least 10000;specialinvoke $r15.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r1, $r7, varReplacer23617, varReplacer23618)
ConstraintError;com.beemdevelopment.aegis.importers.AndOtpImporter$AndOtpKeyDerivationTask;javax.crypto.SecretKey deriveKey(com.beemdevelopment.aegis.importers.AndOtpImporter$KeyDerivationParams);violating CrySL rule for javax.crypto.SecretKeyFactory (on Object #e8f0f72cb91612668e10532e13e4f195ffd5540b886a8fe217fa92b02a2ff128);First parameter (with value "PBKDF2WithHmacSHA1") should be any of {PBKDF2WithHmacSHA512, PBKDF2WithHmacSHA384, PBKDF2WithHmacSHA256, PBKDF2WithHmacSHA224, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <javax.crypto.SecretKeyFactory: javax.crypto.SecretKeyFactory getInstance(java.lang.String)>(varReplacer25603)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AndOtpImporter$AndOtpKeyDerivationTask;javax.crypto.SecretKey deriveKey(com.beemdevelopment.aegis.importers.AndOtpImporter$KeyDerivationParams);violating CrySL rule for javax.crypto.SecretKeyFactory ;First parameter was not properly generated as specced Key;$r5 = virtualinvoke $r1.<javax.crypto.SecretKeyFactory: javax.crypto.SecretKey generateSecret(java.security.spec.KeySpec)>($r2)
IncompleteOperationError;com.beemdevelopment.aegis.importers.AndOtpImporter$AndOtpKeyDerivationTask;javax.crypto.SecretKey deriveKey(com.beemdevelopment.aegis.importers.AndOtpImporter$KeyDerivationParams);violating CrySL rule for javax.crypto.spec.PBEKeySpec (on Object #1c9a6d026403d9e1e671a5924b5bab998698fb1adf97d34f606152f231cafdf4);Operation on object of type javax.crypto.spec.PBEKeySpec object not completed. Expected call to clearPassword;$r5 = virtualinvoke $r1.<javax.crypto.SecretKeyFactory: javax.crypto.SecretKey generateSecret(java.security.spec.KeySpec)>($r2)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AndOtpImporter$AndOtpKeyDerivationTask;javax.crypto.SecretKey deriveKey(com.beemdevelopment.aegis.importers.AndOtpImporter$KeyDerivationParams);violating CrySL rule for javax.crypto.spec.PBEKeySpec ;Second parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r3, $r4, $i0, varReplacer25605)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AndOtpImporter$AndOtpKeyDerivationTask;javax.crypto.SecretKey deriveKey(com.beemdevelopment.aegis.importers.AndOtpImporter$KeyDerivationParams);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer25604)
RequiredPredicateError;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$EncryptedState;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r14.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer26210)
RequiredPredicateError;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$EncryptedState;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26215, $r4, $r6)
TypestateError;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$EncryptedState;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.Cipher (on Object #dd452042bf8812cae8909c723391fa3975d498a24ef21ba50bcbf2d229d4d8a0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
RequiredPredicateError;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$EncryptedState;com.beemdevelopment.aegis.importers.TotpAuthenticatorImporter$DecryptedState decrypt(char[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r15.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r3)
IncompleteOperationError;net.lingala.zip4j.crypto.AESDecrypter;void <init>(net.lingala.zip4j.model.AESExtraDataRecord,char[],byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;virtualinvoke $r8.<javax.crypto.Mac: void init(java.security.Key)>($r9)
ConstraintError;net.lingala.zip4j.crypto.AESDecrypter;void <init>(net.lingala.zip4j.model.AESExtraDataRecord,char[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #7c92626196e8cba6b22aaa304ab2240f90cec23fe876372591dc1604470cd4fc);Second parameter (with value "HmacSHA1") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r9.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r5, $r10)
RequiredPredicateError;net.lingala.zip4j.crypto.AESDecrypter;void <init>(net.lingala.zip4j.model.AESExtraDataRecord,char[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r9.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r5, $r10)
TypestateError;net.lingala.zip4j.crypto.AESDecrypter;void <init>(net.lingala.zip4j.model.AESExtraDataRecord,char[],byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r5 = virtualinvoke $r8.<javax.crypto.Mac: byte[] doFinal(byte[])>($r12)
IncompleteOperationError;net.lingala.zip4j.crypto.AESDecrypter;void <init>(net.lingala.zip4j.model.AESExtraDataRecord,char[],byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to javax.crypto.Mac: void doFinal(byte[],int), update, javax.crypto.Mac: byte[] doFinal();$r5 = virtualinvoke $r8.<javax.crypto.Mac: byte[] doFinal(byte[])>($r12)
ConstraintError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;void <init>(java.lang.String);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);First parameter (with value "HmacSHA1") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>($r2)
IncompleteOperationError;net.lingala.zip4j.io.inputstream.CipherInputStream;void <init>(net.lingala.zip4j.io.inputstream.ZipEntryInputStream,net.lingala.zip4j.model.LocalFileHeader,char[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r1 = virtualinvoke r0.<net.lingala.zip4j.io.inputstream.CipherInputStream: net.lingala.zip4j.crypto.Decrypter initializeDecrypter(net.lingala.zip4j.model.LocalFileHeader,char[])>($r3, $r4)
IncompleteOperationError;net.lingala.zip4j.io.inputstream.CipherInputStream;void <init>(net.lingala.zip4j.io.inputstream.ZipEntryInputStream,net.lingala.zip4j.model.LocalFileHeader,char[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r1 = virtualinvoke r0.<net.lingala.zip4j.io.inputstream.CipherInputStream: net.lingala.zip4j.crypto.Decrypter initializeDecrypter(net.lingala.zip4j.model.LocalFileHeader,char[])>($r3, $r4)
IncompleteOperationError;net.lingala.zip4j.io.inputstream.ZipInputStream;net.lingala.zip4j.model.LocalFileHeader getNextEntry(net.lingala.zip4j.model.FileHeader);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke $r26.<net.lingala.zip4j.io.inputstream.NoCipherInputStream: void <init>(net.lingala.zip4j.io.inputstream.ZipEntryInputStream,net.lingala.zip4j.model.LocalFileHeader,char[])>($r20, $r3, $r21)
IncompleteOperationError;net.lingala.zip4j.io.inputstream.ZipInputStream;net.lingala.zip4j.model.LocalFileHeader getNextEntry(net.lingala.zip4j.model.FileHeader);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke $r27.<net.lingala.zip4j.io.inputstream.AesCipherInputStream: void <init>(net.lingala.zip4j.io.inputstream.ZipEntryInputStream,net.lingala.zip4j.model.LocalFileHeader,char[])>($r20, $r3, $r21)
IncompleteOperationError;net.lingala.zip4j.io.inputstream.ZipInputStream;net.lingala.zip4j.model.LocalFileHeader getNextEntry(net.lingala.zip4j.model.FileHeader);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke $r28.<net.lingala.zip4j.io.inputstream.ZipStandardCipherInputStream: void <init>(net.lingala.zip4j.io.inputstream.ZipEntryInputStream,net.lingala.zip4j.model.LocalFileHeader,char[])>($r20, $r3, $r21)
RequiredPredicateError;com.beemdevelopment.aegis.importers.AndOtpImporter$EncryptedState;com.beemdevelopment.aegis.importers.AndOtpImporter$DecryptedState decryptOldFormat(char[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r4.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer27148)
RequiredPredicateError;com.beemdevelopment.aegis.vault.slots.Slot;com.beemdevelopment.aegis.crypto.MasterKey getKey(javax.crypto.Cipher);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer15968)
