ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;z6.g$b$a;java.lang.String a();violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r11.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer14928, $r8, $r12)
ConstraintError;q9.z;q9.h c(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #2c458903d955d76db3bb6acfad89ad3daf65835a5699707e3cbf044098b59504);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
TypestateError;q9.z;q9.h c(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #2c458903d955d76db3bb6acfad89ad3daf65835a5699707e3cbf044098b59504);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r5 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;q9.h;q9.h c(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #7a62705013d140fd456ede4e0644f3751e6554dd8c5c7909869b95f322f2be41);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;okhttp3.internal.platform.h;javax.net.ssl.SSLContext m();violating CrySL rule for javax.net.ssl.SSLContext (on Object #3d6a8968748efff5c4fbab280f574b21b7fe4a591a65a9b4dc0d0d2bba7f66d0);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer39768)
RequiredPredicateError;okhttp3.internal.platform.h;javax.net.ssl.X509TrustManager o();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer32284)
RequiredPredicateError;okhttp3.internal.platform.h;javax.net.ssl.SSLSocketFactory n(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer32594, $r10, varReplacer32594)
ConstraintError;okhttp3.internal.platform.d;javax.net.ssl.SSLContext m();violating CrySL rule for javax.net.ssl.SSLContext (on Object #22cc57fcd0b6845f110a08867eb2d608e3896f6155bd4e5296246aee318b39ab);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer39772, $r2)
RequiredPredicateError;okhttp3.internal.platform.d;javax.net.ssl.SSLSocketFactory n(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer32598, $r5, varReplacer32598)
RequiredPredicateError;okhttp3.internal.platform.d;javax.net.ssl.X509TrustManager o();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer32293)
ConstraintError;okhttp3.internal.platform.c;javax.net.ssl.SSLContext m();violating CrySL rule for javax.net.ssl.SSLContext (on Object #1f29870da0273ced2e98eef91ba004ecca47a8cba358c5de1f6458652de146d8);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer39773, $r2)
RequiredPredicateError;okhttp3.internal.platform.c;javax.net.ssl.X509TrustManager o();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer32295)
RequiredPredicateError;z4.f$a;boolean b(java.lang.String,byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r3.<java.security.Signature: void initVerify(java.security.PublicKey)>($r4)
RequiredPredicateError;okhttp3.internal.platform.g;javax.net.ssl.X509TrustManager o();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r3.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer32287)
RequiredPredicateError;n9.c$a;n9.c b();violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Privkey;virtualinvoke $r22.<java.security.Signature: void initSign(java.security.PrivateKey)>($r23)
RequiredPredicateError;n9.b;javax.net.ssl.SSLContext a();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r9, $r10, $r8)
RequiredPredicateError;z4.f;void <clinit>();violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r5 = virtualinvoke $r1.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r2)
RequiredPredicateError;z4.f;void <clinit>();violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r4)
