ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;w3.l$a;java.lang.Object a(java.lang.String,java.security.Provider);violating CrySL rule for javax.crypto.Cipher (on Object #c23a6fcf5ef71915a2a79a56aabb5c0b4aff98d105945afbd43bdafe02a869e3);First parameter (with value "AES/ECB/NoPadding") should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB};$r3 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.security.Provider)>($r2, $r1)
TypestateError;w3.n;void <init>(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #adba45cc74b0e3b0ab95bf652bc0f83f244618653909a4422cc4ab5edfa72736);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w3.n;void <init>(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c23a6fcf5ef71915a2a79a56aabb5c0b4aff98d105945afbd43bdafe02a869e3);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w3.n;void <init>(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #44e39627a201b862226d234744bcfbf4f66805006f092678c034410d647f6093);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w3.n;void <init>(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #ac9ba5f9672ed43a09eee4f4935a5cfff2a8c6f951dbf33c603ca1820a60f05c);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;w3.n;void <init>(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer16771)
IncompleteOperationError;w3.n;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #44e39627a201b862226d234744bcfbf4f66805006f092678c034410d647f6093);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w3.n;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #ac9ba5f9672ed43a09eee4f4935a5cfff2a8c6f951dbf33c603ca1820a60f05c);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w3.n;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #adba45cc74b0e3b0ab95bf652bc0f83f244618653909a4422cc4ab5edfa72736);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r7 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
TypestateError;w3.n;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #adba45cc74b0e3b0ab95bf652bc0f83f244618653909a4422cc4ab5edfa72736);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w3.n;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #c23a6fcf5ef71915a2a79a56aabb5c0b4aff98d105945afbd43bdafe02a869e3);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r7 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
TypestateError;w3.n;byte[] a(byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #c23a6fcf5ef71915a2a79a56aabb5c0b4aff98d105945afbd43bdafe02a869e3);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;w3.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer9770)
TypestateError;w3.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #adba45cc74b0e3b0ab95bf652bc0f83f244618653909a4422cc4ab5edfa72736);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w3.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c23a6fcf5ef71915a2a79a56aabb5c0b4aff98d105945afbd43bdafe02a869e3);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;w3.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r10.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
IncompleteOperationError;w3.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #44e39627a201b862226d234744bcfbf4f66805006f092678c034410d647f6093);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
IncompleteOperationError;w3.d;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #ac9ba5f9672ed43a09eee4f4935a5cfff2a8c6f951dbf33c603ca1820a60f05c);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #adba45cc74b0e3b0ab95bf652bc0f83f244618653909a4422cc4ab5edfa72736);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
TypestateError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c23a6fcf5ef71915a2a79a56aabb5c0b4aff98d105945afbd43bdafe02a869e3);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
RequiredPredicateError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r10.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
IncompleteOperationError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #44e39627a201b862226d234744bcfbf4f66805006f092678c034410d647f6093);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
IncompleteOperationError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #ac9ba5f9672ed43a09eee4f4935a5cfff2a8c6f951dbf33c603ca1820a60f05c);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r9 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r7)
RequiredPredicateError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer12174, $r8, $r10)
RequiredPredicateError;w3.d;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r9, varReplacer12173)
ConstraintError;w3.l$b;java.lang.Object a(java.lang.String,java.security.Provider);violating CrySL rule for javax.crypto.Mac (on Object #44e39627a201b862226d234744bcfbf4f66805006f092678c034410d647f6093);First parameter (with value "AES/CTR/NoPadding") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>($r2)
ConstraintError;w3.l$b;java.lang.Object a(java.lang.String,java.security.Provider);violating CrySL rule for javax.crypto.Mac (on Object #ac9ba5f9672ed43a09eee4f4935a5cfff2a8c6f951dbf33c603ca1820a60f05c);First parameter (with value "AES/CTR/NoPadding") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String,java.security.Provider)>($r2, $r1)
ConstraintError;w3.l$b;java.lang.Object a(java.lang.String,java.security.Provider);violating CrySL rule for javax.crypto.Mac (on Object #44e39627a201b862226d234744bcfbf4f66805006f092678c034410d647f6093);First parameter (with value "AES/ECB/NoPadding") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>($r2)
ConstraintError;w3.l$b;java.lang.Object a(java.lang.String,java.security.Provider);violating CrySL rule for javax.crypto.Mac (on Object #ac9ba5f9672ed43a09eee4f4935a5cfff2a8c6f951dbf33c603ca1820a60f05c);First parameter (with value "AES/ECB/NoPadding") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String,java.security.Provider)>($r2, $r1)
IncompleteOperationError;g4.d;a6.d i(android.net.Uri,boolean,byte[]);violating CrySL rule for javax.crypto.CipherInputStream (on Object #7ece98b4c16987da7f044d27aa3a3d1852844475a119d52cc1f42600d5febfb5);Operation on object of type javax.crypto.CipherInputStream object not completed. Expected call to read;specialinvoke $r17.<d6.a: void <init>(java.io.InputStream)>($r13)
ConstraintError;e6.g;long a(java.io.InputStream,java.io.OutputStream,int);violating CrySL rule for javax.crypto.CipherOutputStream (on Object #5b748ba51407ff1a98fed78e164960738e0315c9abdf029b2e29d5c5482185ff);Third parameter (with value 0)Variable lenmust be  greater than offset;virtualinvoke $r1.<java.io.OutputStream: void write(byte[],int,int)>($r2, varReplacer19519, $i0)
TypestateError;d6.b;void close();violating CrySL rule for javax.crypto.CipherOutputStream (on Object #5b748ba51407ff1a98fed78e164960738e0315c9abdf029b2e29d5c5482185ff);Unexpected call to method close on object of type javax.crypto.CipherOutputStream. Expect a call to one of the following methods write;virtualinvoke $r2.<java.io.OutputStream: void close()>()
TypestateError;d6.b;void close();violating CrySL rule for javax.crypto.CipherOutputStream (on Object #5b748ba51407ff1a98fed78e164960738e0315c9abdf029b2e29d5c5482185ff);Unexpected call to method close on object of type javax.crypto.CipherOutputStream. Expect a call to one of the following methods write;virtualinvoke $r2.<java.io.OutputStream: void close()>()
TypestateError;z4.j;void close();violating CrySL rule for javax.crypto.CipherOutputStream (on Object #5b748ba51407ff1a98fed78e164960738e0315c9abdf029b2e29d5c5482185ff);Unexpected call to method close on object of type javax.crypto.CipherOutputStream. Expect a call to one of the following methods write;specialinvoke r0.<java.io.FilterOutputStream: void close()>()
IncompleteOperationError;e6.f;void write(byte[],int,int);violating CrySL rule for javax.crypto.CipherOutputStream (on Object #5b748ba51407ff1a98fed78e164960738e0315c9abdf029b2e29d5c5482185ff);Operation on object of type javax.crypto.CipherOutputStream object not completed. Expected call to close, write;$z0 = virtualinvoke r0.<e6.f: boolean isOpen()>()
RequiredPredicateError;p3.a;java.security.spec.AlgorithmParameterSpec c(byte[],int,int);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[],int,int)>(varReplacer6395, $r1, $i1, $i0)
RequiredPredicateError;p3.a;java.security.spec.AlgorithmParameterSpec c(byte[],int,int);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r3.<javax.crypto.spec.IvParameterSpec: void <init>(byte[],int,int)>($r1, $i1, $i0)
RequiredPredicateError;p3.a;void <init>(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer16773)
RequiredPredicateError;w3.a;void c(byte[],int,int,byte[],int,byte[],boolean);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r8.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
RequiredPredicateError;w3.a;void <init>(byte[],int);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer16775)
RequiredPredicateError;w3.c;void <init>(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer16774)
RequiredPredicateError;w3.c;java.security.spec.AlgorithmParameterSpec c(byte[],int,int);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r6.<javax.crypto.spec.IvParameterSpec: void <init>(byte[],int,int)>($r0, $i0, $i1)
RequiredPredicateError;w3.c;java.security.spec.AlgorithmParameterSpec c(byte[],int,int);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r7.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[],int,int)>(varReplacer6391, $r0, $i0, $i1)
RequiredPredicateError;w3.b;byte[] b(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r9.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r7)
RequiredPredicateError;w3.b;byte[] a(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r10.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r4)
RequiredPredicateError;w3.b;void <init>(byte[],int);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer16778)
RequiredPredicateError;r3.b;byte[] c(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer9791, $r1, $r4)
RequiredPredicateError;r3.b;byte[] c(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer9791, $r1, $r4)
RequiredPredicateError;r3.b;byte[] c(byte[],byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[],int,int)>(varReplacer9786, $r2, varReplacer9787, varReplacer9788)
RequiredPredicateError;r3.b;byte[] d(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer12157, $r5)
