ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;net.i2p.i2ptunnel.SSLClientUtil;javax.net.ssl.SSLServerSocketFactory initializeFactory(java.util.Properties);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r13.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r10, $r12)
NeverTypeOfError;net.i2p.i2ptunnel.SSLClientUtil;javax.net.ssl.SSLServerSocketFactory initializeFactory(java.util.Properties);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #ceb11e5627b374e2576e92c4d0abcb0df98ad31d508e7c445102f8fdd748d0e7);Second parameter should never be of type java.lang.String.;virtualinvoke $r13.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r10, $r12)
HardCodedError;net.i2p.i2ptunnel.SSLClientUtil;javax.net.ssl.SSLServerSocketFactory initializeFactory(java.util.Properties);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #ceb11e5627b374e2576e92c4d0abcb0df98ad31d508e7c445102f8fdd748d0e7);Second parameter should never be hardcoded.;virtualinvoke $r13.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r10, $r12)
RequiredPredicateError;net.i2p.i2ptunnel.SSLClientUtil;javax.net.ssl.SSLServerSocketFactory initializeFactory(java.util.Properties);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r9.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r14, varReplacer2887, $r15)
ConstraintError;net.i2p.i2ptunnel.SSLClientUtil;javax.net.ssl.SSLServerSocketFactory initializeFactory(java.util.Properties);violating CrySL rule for javax.net.ssl.SSLContext (on Object #7a306e1d52d0511fb168c29c4845f0cf4d3e6403533256f38bb0d9dc6daaa56d);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r9 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer2882)
NeverTypeOfError;net.i2p.crypto.KeyStoreUtil;java.security.cert.Certificate getCert(java.io.File,java.lang.String,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #62931e3fa612eef334ef6d940f1bfa46326d27fc7680f0ea4148d3d4dea9efe6);Second parameter should never be of type java.lang.String.;virtualinvoke $r8.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r2, $r9)
HardCodedError;net.i2p.crypto.KeyStoreUtil;java.security.cert.Certificate getCert(java.io.File,java.lang.String,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #62931e3fa612eef334ef6d940f1bfa46326d27fc7680f0ea4148d3d4dea9efe6);Second parameter should never be hardcoded.;virtualinvoke $r8.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r2, $r9)
NeverTypeOfError;net.i2p.crypto.KeyStoreUtil;java.security.PrivateKey getPrivateKey(java.io.File,java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #131f8349ff9663629b6b80e1f473b18737ecfcd54c00ce0aa0fc3e29c2da4cd7);Second parameter should never be of type java.lang.String.;virtualinvoke $r9.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r2, $r10)
HardCodedError;net.i2p.crypto.KeyStoreUtil;java.security.PrivateKey getPrivateKey(java.io.File,java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #131f8349ff9663629b6b80e1f473b18737ecfcd54c00ce0aa0fc3e29c2da4cd7);Second parameter should never be hardcoded.;virtualinvoke $r9.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r2, $r10)
NeverTypeOfError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore createKeyStore(java.io.File,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #67b34fcfafba33c33d5f1f20fd08a196ff8cda306d3d085b3e1e298082fa2dcf);Second parameter should never be of type java.lang.String.;virtualinvoke $r9.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r0, $r8)
HardCodedError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore createKeyStore(java.io.File,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #67b34fcfafba33c33d5f1f20fd08a196ff8cda306d3d085b3e1e298082fa2dcf);Second parameter should never be hardcoded.;virtualinvoke $r9.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r0, $r8)
TypestateError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore createKeyStore(java.io.File,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #67b34fcfafba33c33d5f1f20fd08a196ff8cda306d3d085b3e1e298082fa2dcf);Unexpected call to method store on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r9.<java.security.KeyStore: void store(java.io.OutputStream,char[])>($r12, $r8)
TypestateError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore createKeyStore(java.io.File,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #67b34fcfafba33c33d5f1f20fd08a196ff8cda306d3d085b3e1e298082fa2dcf);Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r9.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer3892, $r11)
HardCodedError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore createKeyStore(java.io.File,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #67b34fcfafba33c33d5f1f20fd08a196ff8cda306d3d085b3e1e298082fa2dcf);Second parameter should never be hardcoded.;virtualinvoke $r9.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer3892, $r11)
TypestateError;net.i2p.crypto.KeyStoreUtil;void storePrivateKey(java.io.File,java.lang.String,java.lang.String,java.lang.String,java.security.PrivateKey,java.util.List);violating CrySL rule for java.security.KeyStore (on Object #67b34fcfafba33c33d5f1f20fd08a196ff8cda306d3d085b3e1e298082fa2dcf);Unexpected call to method store on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r9.<java.security.KeyStore: void store(java.io.OutputStream,char[])>($r13, $r10)
IncompleteOperationError;net.i2p.crypto.KeyStoreUtil;int removeBlacklistedCerts(java.security.KeyStore);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to update, java.security.MessageDigest: byte[] digest(byte[]);$r9 = virtualinvoke $r4.<java.security.MessageDigest: byte[] digest(byte[])>($r9)
IncompleteOperationError;net.i2p.crypto.KeyStoreUtil;int removeBlacklistedCerts(java.security.KeyStore);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r4 = staticinvoke <net.i2p.crypto.SHA1: java.security.MessageDigest getInstance()>()
HardCodedError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore loadSystemKeyStore();violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Second parameter should never be hardcoded.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8844, $r7)
NeverTypeOfError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore loadSystemKeyStore();violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Second parameter should never be of type java.lang.String.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8846, $r7)
HardCodedError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore loadSystemKeyStore();violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Second parameter should never be hardcoded.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8846, $r7)
TypestateError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore loadSystemKeyStore();violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8846, $r7)
TypestateError;net.i2p.crypto.KeyStoreUtil;java.security.KeyStore loadSystemKeyStore();violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8844, $r7)
TypestateError;net.i2p.crypto.KeyStoreUtil;boolean loadCerts(java.io.File,java.security.KeyStore);violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r0.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8883, $r12)
TypestateError;net.i2p.crypto.KeyStoreUtil;boolean loadCerts(java.io.File,java.security.KeyStore);violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r0.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8892, $r12)
TypestateError;net.i2p.crypto.KeyStoreUtil;boolean loadCerts(java.io.File,java.security.KeyStore);violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry;virtualinvoke $r0.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r10, $r12)
HardCodedError;net.i2p.crypto.KeyStoreUtil;boolean loadCerts(java.io.File,java.security.KeyStore);violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Second parameter should never be hardcoded.;virtualinvoke $r0.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8883, $r12)
HardCodedError;net.i2p.crypto.KeyStoreUtil;boolean loadCerts(java.io.File,java.security.KeyStore);violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Second parameter should never be hardcoded.;virtualinvoke $r0.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r10, $r12)
HardCodedError;net.i2p.crypto.KeyStoreUtil;boolean loadCerts(java.io.File,java.security.KeyStore);violating CrySL rule for java.security.KeyStore (on Object #802b26876acee8405ecbc3d8e27df505470dcf8b3d6df5d21a42ec15a702827f);Second parameter should never be hardcoded.;virtualinvoke $r0.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8892, $r12)
ConstraintError;net.i2p.crypto.RSAConstants;java.security.spec.RSAKeyGenParameterSpec genSpec(int,java.math.BigInteger);violating CrySL rule for java.security.spec.RSAKeyGenParameterSpec (on Object #910df4303d87df9cf8536746ae16cff7eeac42e32def0197965fa517efd46dce);First parameter (with value 3072) should be any of {1024, 2048, 4096};specialinvoke $r1.<java.security.spec.RSAKeyGenParameterSpec: void <init>(int,java.math.BigInteger)>($i0, $r0)
ConstraintError;net.i2p.crypto.ECConstants;java.security.spec.ECParameterSpec genSpec(java.lang.String);violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #f0ecfd1423ce3af7638f5e9cf38b929843437656d4076bc840fa3833516a3b62);First parameter (with value "P-256") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r5.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>($r0)
ConstraintError;net.i2p.crypto.ECConstants;java.security.spec.ECParameterSpec genSpec(java.lang.String);violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #f0ecfd1423ce3af7638f5e9cf38b929843437656d4076bc840fa3833516a3b62);First parameter (with value "P-384") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r5.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>($r0)
ConstraintError;net.i2p.crypto.ECConstants;java.security.spec.ECParameterSpec genSpec(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #a1daa6750d60e58ce1419ba1521debe7a230aa1db14fdb4b69f32df04262343f);First parameter (with value "EC") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.lang.String)>(varReplacer3872, varReplacer3873)
ConstraintError;net.i2p.crypto.ECConstants;java.security.spec.ECParameterSpec genSpec(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #1daedf985badf85b1f7051b76e4948cd068d8b14412c32a7d9d2dad1caac8846);First parameter (with value "EC") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>(varReplacer3863)
ConstraintError;net.i2p.crypto.ECConstants;java.security.spec.ECParameterSpec genSpec(java.lang.String);violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #f0ecfd1423ce3af7638f5e9cf38b929843437656d4076bc840fa3833516a3b62);First parameter (with value "P-521") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r5.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>($r0)
ConstraintError;net.i2p.crypto.SHA1;java.security.MessageDigest getInstance();violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r0 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer4041)
IncompleteOperationError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r9)
IncompleteOperationError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r9)
IncompleteOperationError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.MessageDigest (on Object #4b2c36bec6a83bef7642eb3a7b1f93cf7c04d9f7ba9431560f9b145d7e6b8);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r9)
IncompleteOperationError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.MessageDigest (on Object #4b2c36bec6a83bef7642eb3a7b1f93cf7c04d9f7ba9431560f9b145d7e6b8);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r9)
IncompleteOperationError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r16.<net.i2p.crypto.eddsa.EdDSAEngine: void <init>(java.security.MessageDigest)>($r9)
IncompleteOperationError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.MessageDigest (on Object #4b2c36bec6a83bef7642eb3a7b1f93cf7c04d9f7ba9431560f9b145d7e6b8);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r16.<net.i2p.crypto.eddsa.EdDSAEngine: void <init>(java.security.MessageDigest)>($r9)
RequiredPredicateError;net.i2p.crypto.DSAEngine;net.i2p.data.Signature altSign(byte[],int,int,net.i2p.data.SigningPrivateKey);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Privkey;virtualinvoke $r12.<java.security.Signature: void initSign(java.security.PrivateKey,java.security.SecureRandom)>($r6, $r14)
IncompleteOperationError;net.i2p.crypto.DSAEngine;boolean altVerifySig(net.i2p.data.Signature,byte[],int,int,net.i2p.data.SigningPublicKey);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r16.<net.i2p.crypto.eddsa.EdDSAEngine: void <init>(java.security.MessageDigest)>($r10)
IncompleteOperationError;net.i2p.crypto.DSAEngine;boolean altVerifySig(net.i2p.data.Signature,byte[],int,int,net.i2p.data.SigningPublicKey);violating CrySL rule for java.security.MessageDigest (on Object #4b2c36bec6a83bef7642eb3a7b1f93cf7c04d9f7ba9431560f9b145d7e6b8);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r16.<net.i2p.crypto.eddsa.EdDSAEngine: void <init>(java.security.MessageDigest)>($r10)
IncompleteOperationError;net.i2p.crypto.DSAEngine;boolean altVerifySig(net.i2p.data.Signature,byte[],int,int,net.i2p.data.SigningPublicKey);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r10)
IncompleteOperationError;net.i2p.crypto.DSAEngine;boolean altVerifySig(net.i2p.data.Signature,byte[],int,int,net.i2p.data.SigningPublicKey);violating CrySL rule for java.security.MessageDigest (on Object #ebbfae4c2102b1669ed35c302539b2d2844ba0bdff388895ce76a1a7f2865351);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r10)
IncompleteOperationError;net.i2p.crypto.DSAEngine;boolean altVerifySig(net.i2p.data.Signature,byte[],int,int,net.i2p.data.SigningPublicKey);violating CrySL rule for java.security.MessageDigest (on Object #4b2c36bec6a83bef7642eb3a7b1f93cf7c04d9f7ba9431560f9b145d7e6b8);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r10)
IncompleteOperationError;net.i2p.crypto.DSAEngine;boolean altVerifySig(net.i2p.data.Signature,byte[],int,int,net.i2p.data.SigningPublicKey);violating CrySL rule for java.security.MessageDigest (on Object #4b2c36bec6a83bef7642eb3a7b1f93cf7c04d9f7ba9431560f9b145d7e6b8);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r15.<net.i2p.crypto.eddsa.RedDSAEngine: void <init>(java.security.MessageDigest)>($r10)
