ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary
IncompleteOperationError;network.ubic.ubic.Fragments.SendFragment;android.view.View onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle);violating CrySL rule for java.security.KeyStore (on Object #c91895cc1a9258a515618c917ef75aa376ec4b352bae57f6322e1cef5dd851f1);Operation on object of type java.security.KeyStore object not completed. Expected call to getKey;$r25 = virtualinvoke $r22.<network.ubic.ubic.PrivateKeyStore: byte[] getPrivateKey(android.content.Context)>($r24);false
IncompleteOperationError;network.ubic.ubic.Fragments.PrivateKeyFragment;android.view.View onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle);violating CrySL rule for java.security.KeyStore (on Object #c91895cc1a9258a515618c917ef75aa376ec4b352bae57f6322e1cef5dd851f1);Operation on object of type java.security.KeyStore object not completed. Expected call to getKey;$r10 = virtualinvoke $r7.<network.ubic.ubic.PrivateKeyStore: byte[] getPrivateKey(android.content.Context)>($r9);false
IncompleteOperationError;network.ubic.ubic.MainActivity;void onCreate(android.os.Bundle);violating CrySL rule for java.security.KeyStore (on Object #c91895cc1a9258a515618c917ef75aa376ec4b352bae57f6322e1cef5dd851f1);Operation on object of type java.security.KeyStore object not completed. Expected call to getKey;$r17 = virtualinvoke $r14.<network.ubic.ubic.PrivateKeyStore: byte[] getPrivateKey(android.content.Context)>($r16);false
IncompleteOperationError;network.ubic.ubic.Fragments.SendFragment$2;void onClick(android.view.View);violating CrySL rule for java.security.KeyStore (on Object #c91895cc1a9258a515618c917ef75aa376ec4b352bae57f6322e1cef5dd851f1);Operation on object of type java.security.KeyStore object not completed. Expected call to getKey;$r24 = virtualinvoke $r21.<network.ubic.ubic.PrivateKeyStore: byte[] getPrivateKey(android.content.Context)>($r23);false
TypestateError;org.spongycastle.x509.AttributeCertificateHolder;boolean match(java.security.cert.Certificate);violating CrySL rule for java.security.MessageDigest (on Object #8b9730ca437329fd9d02b6d737c1bef6cae6efaef5a346a1a1cb2daaf0126e4b);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r16 = virtualinvoke $r15.<java.security.MessageDigest: byte[] digest()>();false
IncompleteOperationError;org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1;org.spongycastle.operator.DigestCalculator get(org.spongycastle.asn1.x509.AlgorithmIdentifier);violating CrySL rule for java.security.MessageDigest (on Object #e485ecd53ecca8cba6ed010ffc115ca04172eb9152ffd532b50b45741978f36);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r6.<org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1$1: void <init>(org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1,org.spongycastle.asn1.x509.AlgorithmIdentifier,org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$DigestOutputStream)>(r0, $r1, $r5);false
IncompleteOperationError;org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1;org.spongycastle.operator.DigestCalculator get(org.spongycastle.asn1.x509.AlgorithmIdentifier);violating CrySL rule for java.security.MessageDigest (on Object #73f93d39bce4abc7febcf31ac561db4038d2baae13c0462688d95e5dc7a0ac02);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r6.<org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1$1: void <init>(org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1,org.spongycastle.asn1.x509.AlgorithmIdentifier,org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$DigestOutputStream)>(r0, $r1, $r5);false
IncompleteOperationError;org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1;org.spongycastle.operator.DigestCalculator get(org.spongycastle.asn1.x509.AlgorithmIdentifier);violating CrySL rule for java.security.MessageDigest (on Object #e8a87e246a6c009eb3e7a31f13191dde4223e81c9a0be79ef2d398a0ab6930dc);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r6.<org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1$1: void <init>(org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$1,org.spongycastle.asn1.x509.AlgorithmIdentifier,org.spongycastle.operator.jcajce.JcaDigestCalculatorProviderBuilder$DigestOutputStream)>(r0, $r1, $r5);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #5f064f08c9a58e929f850cbcd7f9af83de7445fe0124c240aa0c79eca32ee3b8);First parameter (with value "AES/CBC/NoPadding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer26688);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26689, $r1, $r4);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26691);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26689, $r1, $r4);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #5f064f08c9a58e929f850cbcd7f9af83de7445fe0124c240aa0c79eca32ee3b8);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26695, $r1, $r4);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #b9c37c4fb716c9314aa8c8a7b9f4733a352be50df3c9a1ce8a3e1e9abc30a295);Second parameter (with value "DESede") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26694);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26694);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #490cf6c333c80ef037955d905beb1ed2dc56b77e53e5f09351ba4c400c5d145c);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26695, $r1, $r4);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #490cf6c333c80ef037955d905beb1ed2dc56b77e53e5f09351ba4c400c5d145c);First parameter (with value "DESede/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer26693);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #1d9aa1e44a5533bd65f1e8e36744795382f6b2d31d1b67225eda9b813969a2c7);First parameter (with value "AES/CBC/NoPadding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer26696);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #1d9aa1e44a5533bd65f1e8e36744795382f6b2d31d1b67225eda9b813969a2c7);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26699);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26698, $r1, $r4);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptAES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26703, $r1, $r4);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26702);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #1940d425136c79195f3bc57a5b409c09e70e8a94df0209e31fa7a34d2a3de38);Second parameter (with value "DESede") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26702);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #4e93c3b17a423cb82d7e0d8dcf74c3bd05e6f001f93b9ca16b6befd3bcad20ee);First parameter (with value "DESede/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer26700);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #4e93c3b17a423cb82d7e0d8dcf74c3bd05e6f001f93b9ca16b6befd3bcad20ee);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decrypt3DES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] sha1(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #c7e73d57c7234b55396fa3031b7cf155e004343dea080ab23ad77048d0c7d7eb);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer26704);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #f6ea83d48dae2c0755efcfe9222302ae523e6b924c46c3c5b26aeac5d2292a63);Second parameter (with value "DES") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer27890);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #a86b979d9d8d15fa7d7b601fc4ca2f4afffac8d4ccb2636c2d489aed5a21de0);First parameter (with value "DES/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer27892);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer27891, $r1, $r4);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer27891, $r1, $r4);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer27890);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] encryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #a86b979d9d8d15fa7d7b601fc4ca2f4afffac8d4ccb2636c2d489aed5a21de0);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c33795bffc216cea9fac2690eb5fbcc3ca6a77de36464f504e23f5ac896d8f0d);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r4.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c33795bffc216cea9fac2690eb5fbcc3ca6a77de36464f504e23f5ac896d8f0d);First parameter (with value "DES/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer27896);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #99894b8f183913964a5cd4782619ac3b6f8abc3944a126a75dae81df29d04b05);Second parameter (with value "DES") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer27895);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer27895);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.Crypto;byte[] decryptUsingDES(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer27897, $r1, $r4);false
ConstraintError;network.ubic.ubic.BitiMRTD.Tools.AES;byte[] encrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #60c0dcc2e5f004161f7ecaa1677d28398c345f45e6884537fe52e05d5ae67a61);First parameter (with value "AES/CBC/NoPadding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer27482);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.AES;byte[] encrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.AES;byte[] encrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer27484, $r4, $r1);false
TypestateError;network.ubic.ubic.BitiMRTD.Tools.AES;byte[] encrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #60c0dcc2e5f004161f7ecaa1677d28398c345f45e6884537fe52e05d5ae67a61);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r0);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.AES;byte[] encrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer27484, $r4, $r1);false
RequiredPredicateError;network.ubic.ubic.BitiMRTD.Tools.AES;byte[] encrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r4.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer27485);false
TypestateError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Unexpected call to method nextBytes on object of type java.security.SecureRandom. Expect a call to one of the following methods init,getInstance;virtualinvoke $r4.<java.security.SecureRandom: void nextBytes(byte[])>($r3);false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getInputBlockSize()>();false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getInputBlockSize()>();false
