ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;co.infinum.goldfinger.CryptoFactory$Default;javax.crypto.Cipher createCipher(java.lang.String,co.infinum.goldfinger.Mode,java.security.Key);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r9.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r8)
RequiredPredicateError;co.infinum.goldfinger.CryptoFactory$Default;javax.crypto.Cipher createCipher(java.lang.String,co.infinum.goldfinger.Mode,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r3, $r9)
RequiredPredicateError;co.infinum.goldfinger.CryptoFactory$Default;javax.crypto.Cipher createCipher(java.lang.String,co.infinum.goldfinger.Mode,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r3, $r9)
ForbiddenMethodError;co.infinum.goldfinger.CryptoFactory$Default;javax.crypto.Cipher createCipher(java.lang.String,co.infinum.goldfinger.Mode,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Detected call to forbidden method void init(int,java.security.Key) of class javax.crypto.Cipher. Instead, call method <javax.crypto.Cipher: void init(int,java.security.Key)>.;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key)>($i0, $r3)
RequiredPredicateError;co.infinum.goldfinger.CryptoFactory$Default;javax.crypto.Cipher createCipher(java.lang.String,co.infinum.goldfinger.Mode,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r3, $r9)
RequiredPredicateError;co.infinum.goldfinger.CryptoFactory$Default;javax.crypto.Cipher createCipher(java.lang.String,co.infinum.goldfinger.Mode,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared O A E P;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r3, $r9)
ConstraintError;co.infinum.goldfinger.CryptoFactory$Default;void <init>(android.content.Context);violating CrySL rule for java.security.KeyStore (on Object #cfd518c1a771f2bac3c56e67b69c07e3e7f883f1acc256c94a16edc280bb1fcf);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r4 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer27194)
TypestateError;com.lightning.walletapp.helper.AES$;scodec.bits.ByteVector dec(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #d6a10992e6dd69df612e65f93a41dddb2f9f76be4e2ef5e9e5348490a8310dd7);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;com.lightning.walletapp.helper.AES$;scodec.bits.ByteVector enc(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #d6a10992e6dd69df612e65f93a41dddb2f9f76be4e2ef5e9e5348490a8310dd7);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;com.lightning.walletapp.helper.AES$;javax.crypto.Cipher cipher(byte[],byte[],int);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke r3.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2)
RequiredPredicateError;com.lightning.walletapp.helper.AES$;javax.crypto.Cipher cipher(byte[],byte[],int);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r4.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer20368)
RequiredPredicateError;com.lightning.walletapp.helper.AES$;javax.crypto.Cipher cipher(byte[],byte[],int);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>($i0, $r4, r3)
TypestateError;com.google.common.hash.MessageDigestHashFunction$MessageDigestHasher;com.google.common.hash.HashCode hash();violating CrySL rule for java.security.MessageDigest (on Object #1483c09d507b816f2d8e358bdcf748f95d8d6b301f37aed4de69aa06c2eae936);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r2 = virtualinvoke $r1.<java.security.MessageDigest: byte[] digest()>()
TypestateError;com.google.common.hash.MessageDigestHashFunction$MessageDigestHasher;com.google.common.hash.HashCode hash();violating CrySL rule for java.security.MessageDigest (on Object #1483c09d507b816f2d8e358bdcf748f95d8d6b301f37aed4de69aa06c2eae936);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r2 = virtualinvoke $r1.<java.security.MessageDigest: byte[] digest()>()
IncompleteOperationError;co.infinum.goldfinger.Goldfinger$Builder;co.infinum.goldfinger.Goldfinger buildMarshmallowInstance();violating CrySL rule for java.security.KeyStore (on Object #cfd518c1a771f2bac3c56e67b69c07e3e7f883f1acc256c94a16edc280bb1fcf);Operation on object of type java.security.KeyStore object not completed. Expected call to load;specialinvoke $r7.<co.infinum.goldfinger.CryptoFactory$Default: void <init>(android.content.Context)>($r1)
IncompleteOperationError;co.infinum.goldfinger.Goldfinger$Builder;co.infinum.goldfinger.Goldfinger buildMarshmallowInstance();violating CrySL rule for javax.crypto.KeyGenerator (on Object #9d118752ea4a309d07fd80869b846e4b73da70d1b292db8c89490c389cbbabf);Operation on object of type javax.crypto.KeyGenerator object not completed. Expected call to generateKey, init;specialinvoke $r7.<co.infinum.goldfinger.CryptoFactory$Default: void <init>(android.content.Context)>($r1)
ConstraintError;org.bitcoinj.script.Script;void executeScript(org.bitcoinj.core.Transaction,long,org.bitcoinj.script.Script,java.util.LinkedList,org.bitcoinj.core.Coin,boolean,java.util.Set);violating CrySL rule for java.security.MessageDigest (on Object #88cdbeb563eac6be8f270be049ba2e2b25b23567721af454a6a9c092a0a47b90);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r31 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer27660)
ConstraintError;okio.ByteString;okio.ByteString digest(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #6e045f7584747c327a9d5bb550347ce4daef9811052466088da0d8d5aee24032);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r4 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
