ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #8a48fc177f0f11be74a0b50441ad117f13ab605ef9bf07bfe4ea407eb212d231);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer29669)
ConstraintError;okhttp3.internal.platform.AndroidPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #b75031ff7f70b05c9c1d36a7c310f21449f6ddef716f5e9060864583da694f3);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer29672)
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #e3beda26eb867d0074933ffa0e1aaeb9961612a4b4bcb711b3b3feb1f58206cb);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer29674, $r2)
ConstraintError;okio.ByteString;okio.ByteString digest(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #b336d574501b28a5bd90db22472c23a68acb0c1b99c4f14746fdc2a23c69a24e);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;okio.ByteString;okio.ByteString digest(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #b336d574501b28a5bd90db22472c23a68acb0c1b99c4f14746fdc2a23c69a24e);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #b7a6be46246db344b0431829a84416c0a45459921a4147c4698e819bfb793177);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer46358)
TypestateError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #b7a6be46246db344b0431829a84416c0a45459921a4147c4698e819bfb793177);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8)
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #b7a6be46246db344b0431829a84416c0a45459921a4147c4698e819bfb793177);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8)
RequiredPredicateError;okhttp3.internal.Util;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer21580)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer21575, $r7, varReplacer21575)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer21575, $r7, varReplacer21575)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer21575, $r7, varReplacer21575)
RequiredPredicateError;com.oblador.keychain.cipherStorage.CipherStorageKeystoreRsaEcb;java.security.Key generateKey(android.security.keystore.KeyGenParameterSpec);violating CrySL rule for java.security.KeyPairGenerator ;First parameter was not properly generated as prepared R S A;virtualinvoke $r3.<java.security.KeyPairGenerator: void initialize(java.security.spec.AlgorithmParameterSpec)>($r1)
RequiredPredicateError;com.oblador.keychain.cipherStorage.CipherStorageBase$IV;javax.crypto.spec.IvParameterSpec readIv(byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r0)
RequiredPredicateError;com.oblador.keychain.cipherStorage.CipherStorageBase$IV;javax.crypto.spec.IvParameterSpec readIv(java.io.InputStream);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r0)
