ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;com.dropbox.core.a.b;javax.net.ssl.X509TrustManager a(java.security.KeyStore);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>($r1)
ConstraintError;com.dropbox.core.a.b;javax.net.ssl.X509TrustManager a(java.security.KeyStore);violating CrySL rule for javax.net.ssl.TrustManagerFactory (on Object #2d4aea1a7a650635fb766105890fff9cb89be17500973c71ac62b07ba094ce65);First parameter (with value "X509") should be any of {PKIX, SunX509};$r2 = staticinvoke <javax.net.ssl.TrustManagerFactory: javax.net.ssl.TrustManagerFactory getInstance(java.lang.String)>(varReplacer14530)
HardCodedError;com.dropbox.core.a.b;java.security.KeyStore a(java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #16f58af3f1d4a096d5bacee90ecb7d901cfe94c53515476b7b8bf95e80152e47);Second parameter should never be hardcoded.;virtualinvoke $r2.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer14542, $r3)
TypestateError;com.dropbox.core.a.b;void a(java.security.KeyStore,java.io.InputStream);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7efcd487df802485c2fec4c94b5fc159e4f120ce8a24f61522d2318d24f0544);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r7 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r2)
IncompleteOperationError;com.dropbox.core.a.b;void a(java.security.KeyStore,java.io.InputStream);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7efcd487df802485c2fec4c94b5fc159e4f120ce8a24f61522d2318d24f0544);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r7 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r2)
IncompleteOperationError;com.dropbox.core.a.b;void a(java.security.KeyStore,java.io.InputStream);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7efcd487df802485c2fec4c94b5fc159e4f120ce8a24f61522d2318d24f0544);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer14550)
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #9818c46d98295ac53779b07fa58632c76b528c3159e8fd513f6af6efae75273d);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer18154)
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #cbbe999ee7c546498d670d96c5aa21cdefc2af46f5ad5a041270891a2771fea1);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer18157, $r1)
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(c.e);violating CrySL rule for java.security.cert.CertificateFactory (on Object #93ac72842afbc6a1065045fc73d22bf27df9e6ea0a1f1255c3543b7925eec00d);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer18276)
TypestateError;okhttp3.Cache$Entry;java.util.List readCertificateList(c.e);violating CrySL rule for java.security.cert.CertificateFactory (on Object #93ac72842afbc6a1065045fc73d22bf27df9e6ea0a1f1255c3543b7925eec00d);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8)
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(c.e);violating CrySL rule for java.security.cert.CertificateFactory (on Object #93ac72842afbc6a1065045fc73d22bf27df9e6ea0a1f1255c3543b7925eec00d);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory systemDefaultSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer17266, $r8, varReplacer17266)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory systemDefaultSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer17266, $r8, varReplacer17266)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory systemDefaultSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer17266, $r8, varReplacer17266)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.X509TrustManager systemDefaultTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer17263)
