ErrorType;Class;Method;ViolatedRule;Object;Statement
HardCodedError;d.a.a.a.h.r;j.d0 a(android.content.Context,ch.rmy.android.http_shortcuts.data.models.ClientCertParams,boolean,java.lang.String,java.lang.String,boolean,long,java.lang.String,java.lang.Integer,j.r);violating CrySL rule for java.security.KeyStore (on Object #c0b0f6d1456fc304faea6e7f58f1205db41844fb164ba125222d56841649f641);Second parameter should never be hardcoded.;virtualinvoke $r27.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r29, $r31)
RequiredPredicateError;d.a.a.a.h.r;j.d0 a(android.content.Context,ch.rmy.android.http_shortcuts.data.models.ClientCertParams,boolean,java.lang.String,java.lang.String,boolean,long,java.lang.String,java.lang.Integer,j.r);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r10.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r34, $r37, varReplacer28734)
RequiredPredicateError;d.a.a.a.h.r;j.d0 a(android.content.Context,ch.rmy.android.http_shortcuts.data.models.ClientCertParams,boolean,java.lang.String,java.lang.String,boolean,long,java.lang.String,java.lang.Integer,j.r);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r33.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r27, $r31)
RequiredPredicateError;d.a.a.a.h.r;j.d0 a(android.content.Context,ch.rmy.android.http_shortcuts.data.models.ClientCertParams,boolean,java.lang.String,java.lang.String,boolean,long,java.lang.String,java.lang.Integer,j.r);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r10.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer28723, $r59, $r47)
TypestateError;k.v;k.i b(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #a9929c1e06096381e5db51114b820676d47635f42e718b00d513e859e40864a3);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r5 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;k.v;k.i b(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #a9929c1e06096381e5db51114b820676d47635f42e718b00d513e859e40864a3);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;k.i;k.i b(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #d3f5caf22661a936ed4bb469723774d415b659e664da0c1e791bfef8c9c1d613);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
IncompleteOperationError;j.d$b;java.util.List a(k.h);violating CrySL rule for java.security.cert.CertificateFactory (on Object #3ef296ceaf6e434ece264ba03d1b30926e8e0091b89b2bb00bffc78231bac8c4);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r10 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r9)
IncompleteOperationError;j.d$b;java.util.List a(k.h);violating CrySL rule for java.security.cert.CertificateFactory (on Object #3ef296ceaf6e434ece264ba03d1b30926e8e0091b89b2bb00bffc78231bac8c4);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer37543)
TypestateError;j.d$b;java.util.List a(k.h);violating CrySL rule for java.security.cert.CertificateFactory (on Object #3ef296ceaf6e434ece264ba03d1b30926e8e0091b89b2bb00bffc78231bac8c4);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r10 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r9)
TypestateError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #e8188d9efad8bbc8c0162719af76f3faac4b4ce65dc12d80a9fa6e96be2f8b2b);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r3 = virtualinvoke $r2.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r1)
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #e8188d9efad8bbc8c0162719af76f3faac4b4ce65dc12d80a9fa6e96be2f8b2b);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r4 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[])>($r2, $r3)
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #e8188d9efad8bbc8c0162719af76f3faac4b4ce65dc12d80a9fa6e96be2f8b2b);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r2 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.CertificateFactory getCertificateFactory()>()
ConstraintError;com.facebook.stetho.websocket.WebSocketHandler;java.lang.String generateServerKey(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #25db85782c38f83af059c9fd48ba9d45a8f76dee424294b45970f7019d66aa52);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer38171)
ConstraintError;b.d.a.a.b;java.security.MessageDigest c(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #a6dc49bbcde5e1a9421977d2ecc9cdb3c8e8779e0d9aae62a8b7422922e56f0d);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r2)
RequiredPredicateError;d.a.a.a.m.h.b.o;java.lang.Object call();violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r12.<javax.crypto.Mac: void init(java.security.Key)>($r13)
RequiredPredicateError;d.a.a.a.m.h.b.o;java.lang.Object call();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r13.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r8, $r5)
RequiredPredicateError;j.m0.l.g;javax.net.ssl.X509TrustManager n();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r3.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer20925)
RequiredPredicateError;org.conscrypt.OpenSSLX509Certificate;java.security.PublicKey getPublicKey();violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r7 = virtualinvoke $r10.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r1)
RequiredPredicateError;org.conscrypt.OpenSSLX509Certificate;java.security.PublicKey getPublicKey();violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r9)
RequiredPredicateError;org.conscrypt.OpenSSLX509Certificate;void verifyInternal(java.security.PublicKey,java.lang.String);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r3.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1)
RequiredPredicateError;org.conscrypt.SSLParametersImpl;javax.net.ssl.X509TrustManager createDefaultX509TrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer28833)
