ErrorType;Class;Method;ViolatedRule;Object;Statement
IncompleteOperationError;kellinwood.security.zipsigner.ZipSigner;java.util.jar.Manifest addDigestsToManifest(java.util.Map);violating CrySL rule for java.security.MessageDigest (on Object #404e534d099779f72c6a2d610372aa0fc4b111717996f0b21a90cda32a2bd3ae);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r11 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer45961)
IncompleteOperationError;kellinwood.security.zipsigner.ZipSigner;void generateSignatureFile(java.util.jar.Manifest,java.io.OutputStream);violating CrySL rule for java.security.DigestOutputStream (on Object #db6aa29f9360056ea1d3e28c7be6d5f1b4847ea67ea78f7a2c28fd8d79c1f652);Operation on object of type java.security.DigestOutputStream object not completed. Expected call to write;specialinvoke $r2.<java.io.PrintStream: void <init>(java.io.OutputStream,boolean,java.lang.String)>($r7, varReplacer45966, varReplacer45967)
ConstraintError;kellinwood.security.zipsigner.ZipSigner;void generateSignatureFile(java.util.jar.Manifest,java.io.OutputStream);violating CrySL rule for java.security.MessageDigest (on Object #425f53e99cda3994627472dbb59f47f5d4678d6dd5873e60cf96edd75e7767ac);First parameter (with value "SHA1") should be any of {SHA-256, SHA-384, SHA-512};$r6 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer45962)
TypestateError;kellinwood.security.zipsigner.ZipSigner;void generateSignatureFile(java.util.jar.Manifest,java.io.OutputStream);violating CrySL rule for java.security.MessageDigest (on Object #425f53e99cda3994627472dbb59f47f5d4678d6dd5873e60cf96edd75e7767ac);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r5 = virtualinvoke $r6.<java.security.MessageDigest: byte[] digest()>()
TypestateError;kellinwood.security.zipsigner.ZipSigner;void writeSignatureBlock(kellinwood.security.zipsigner.KeySet,byte[],java.io.OutputStream);violating CrySL rule for javax.crypto.Cipher (on Object #53f5627632d247369a8a6446d0ae3fce816517b2c24250ed567dd4268a8e6e62);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r12.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r4)
ConstraintError;kellinwood.security.zipsigner.ZipSigner;void writeSignatureBlock(kellinwood.security.zipsigner.KeySet,byte[],java.io.OutputStream);violating CrySL rule for java.security.MessageDigest (on Object #f4e8b505ec182d47c1d3254bfea64d2c453a4dc6a4a0fcc375a65378d8d7a202);First parameter (with value "SHA1") should be any of {SHA-256, SHA-384, SHA-512};$r9 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer45980)
IncompleteOperationError;kellinwood.security.zipsigner.ZipSigner;java.security.cert.X509Certificate readPublicKey(java.net.URL);violating CrySL rule for java.security.cert.CertificateFactory (on Object #495480b36dece585b0e45ab7c37707708bf44719e044d6db48ded2dd1f0675d7);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCRL;$r4 = virtualinvoke $r3.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r2)
RequiredPredicateError;kellinwood.security.zipsigner.ZipSigner;java.security.PrivateKey readPrivateKey(java.net.URL,java.lang.String);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r10 = virtualinvoke $r9.<java.security.KeyFactory: java.security.PrivateKey generatePrivate(java.security.spec.KeySpec)>($r7)
ConstraintError;org.fdroid.fdroid.Utils;java.lang.String calcFingerprint(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #6fb556841963ccfeaf84a7645ca42a88e2dfe5d24748465e4e79a2d6ec4549f6);First parameter (with value "sha256") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer1555)
TypestateError;org.fdroid.fdroid.Utils;java.lang.String getBinaryHash(java.io.File,java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #ade6bb1f64f33bac826b58f7f5a6b93774bb7c4d7c597901179b94049fcda92d);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r6 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;org.fdroid.fdroid.Utils;java.lang.String hashBytes(byte[],java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #17b656ad16fd490313c1546eb246d578ac6a2f5bede382ab7dbccec47c6c3247);First parameter (with value "md5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r2)
TypestateError;org.fdroid.fdroid.Hasher;java.lang.String getHash();violating CrySL rule for java.security.MessageDigest (on Object #a3bf33341d15b4c170db88ae653f4df46270d882dc557bb05a0127166d351847);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r6 = virtualinvoke $r9.<java.security.MessageDigest: byte[] digest()>()
IncompleteOperationError;org.fdroid.fdroid.Hasher;boolean isFileMatchingHash(java.io.File,java.lang.String,java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #a3bf33341d15b4c170db88ae653f4df46270d882dc557bb05a0127166d351847);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$z0 = virtualinvoke $r3.<org.fdroid.fdroid.Hasher: boolean match(java.lang.String)>($r2)
NeverTypeOfError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #91423c93f528f9aeab55d7c25ffab4a176c3ba0a3090451c3c045ef95e47585);Second parameter should never be of type java.lang.String.;virtualinvoke $r17.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r8)
HardCodedError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #91423c93f528f9aeab55d7c25ffab4a176c3ba0a3090451c3c045ef95e47585);Second parameter should never be hardcoded.;virtualinvoke $r17.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r8)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r17.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r8)
NeverTypeOfError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #85003c1152edc96ef22a738b709abdf31c372591c9b574707beffd71b50960b9);Second parameter should never be of type java.lang.String.;virtualinvoke $r10.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r6, $r8)
HardCodedError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #85003c1152edc96ef22a738b709abdf31c372591c9b574707beffd71b50960b9);Second parameter should never be hardcoded.;virtualinvoke $r10.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r6, $r8)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r10.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r6, $r8)
IncompleteOperationError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair generateRandomKeypair();violating CrySL rule for java.security.KeyPairGenerator (on Object #207087cec3d7d603820ee54abc70c8c943f86a24d94a971428f7d8dbd21f3820);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair(), genKeyPair, java.security.KeyPairGeneratorSpi: java.security.KeyPair generateKeyPair();$r2 = virtualinvoke $r1.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair getKerplappKeypair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r7.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r6, $r8)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair getKerplappKeypair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r7.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r6, $r8)
RequiredPredicateError;info.guardianproject.netcipher.NetCipher;info.guardianproject.netcipher.client.TlsOnlySocketFactory getTlsOnlySocketFactory(boolean);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r0.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer22945, varReplacer22945, varReplacer22945)
RequiredPredicateError;info.guardianproject.netcipher.NetCipher;info.guardianproject.netcipher.client.TlsOnlySocketFactory getTlsOnlySocketFactory(boolean);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r0.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer22945, varReplacer22945, varReplacer22945)
ConstraintError;info.guardianproject.netcipher.NetCipher;info.guardianproject.netcipher.client.TlsOnlySocketFactory getTlsOnlySocketFactory(boolean);violating CrySL rule for javax.net.ssl.SSLContext (on Object #757d1d869c3da9d173cace87b0f61afa5235cdb9b2e6e29295a199cd91c0fc1e);First parameter (with value "TLSv1") should be any of {TLSv1.2, TLSv1.3};$r0 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer22944)
RequiredPredicateError;info.guardianproject.netcipher.NetCipher;info.guardianproject.netcipher.client.TlsOnlySocketFactory getTlsOnlySocketFactory(boolean);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r0.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer22945, varReplacer22945, varReplacer22945)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #7c4a307d57d1b8c09c3bc4e1e3abace30172f35a6530fa24cc84bb91efeb1b27);First parameter (with value "prime192v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer41370)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #dead63a719fbff8cad951f0dac572be8e7966b2694c0b9c056962a47fef3e202);First parameter (with value "P-521") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer41371)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #697c91dcf4335f01c4c8eba83a2143a34126d49e3b35261fe51d4f88fdb2959a);First parameter (with value "P-224") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer41373)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #441b9b4e2c4af8db6a7ca3776683f57b8937fd07a917886b9c49508a38ba49f9);First parameter (with value "prime239v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer41376)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #6b72bd082dfe3f03136705d7bd8694c254a9e0d7da655fe75a4bbb92a55f37ba);First parameter (with value "P-384") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer41369)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #b2e62a42aa5019366f596f28cb5166e9a9d60f8369ea6afef5d406edcbd3deb8);First parameter (with value "prime256v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer41365)
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r12.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r13)
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r12.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r13)
TypestateError;org.bouncycastle.x509.AttributeCertificateHolder;boolean match(java.security.cert.Certificate);violating CrySL rule for java.security.MessageDigest (on Object #761f312093b7253c6607b544935cbb69184e6ac9a46a3764f8d700b02bfdb282);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r15 = virtualinvoke $r14.<java.security.MessageDigest: byte[] digest()>()
TypestateError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #9c9731efe057c88d7c3b8ff37e9667260cc171795e93e20e94ce7ad3984ba432);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r3 = virtualinvoke $r2.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r1)
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #9c9731efe057c88d7c3b8ff37e9667260cc171795e93e20e94ce7ad3984ba432);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r4 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[])>($r2, $r3)
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #9c9731efe057c88d7c3b8ff37e9667260cc171795e93e20e94ce7ad3984ba432);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r2 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.CertificateFactory getCertificateFactory()>()
ConstraintError;org.bouncycastle.jcajce.util.DefaultJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #8d123772629184fc0669650c061426f57f5203aa49ca1fae65ed6e679e158734);First parameter (with value "PSS") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>($r2)
RequiredPredicateError;org.bouncycastle.jcajce.util.DefaultJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r1 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>($r2)
ConstraintError;org.bouncycastle.jcajce.util.NamedJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #56833da8ae3d4d36272676cbcfa817da382e9d7b4afee7b28b5bc0913a1acaac);First parameter (with value "PSS") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.lang.String)>($r3, $r1)
RequiredPredicateError;org.bouncycastle.jcajce.util.NamedJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.lang.String)>($r3, $r1)
ConstraintError;org.bouncycastle.jcajce.util.ProviderJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #c8b20f17b82de52ab097a55145288f3a16a7d8b203dd25e179f63dac5e41d4d7);First parameter (with value "PSS") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.security.Provider)>($r3, $r1)
IncompleteOperationError;org.bouncycastle.cert.jcajce.JcaX509CertificateConverter;java.security.cert.X509Certificate getCertificate(org.bouncycastle.cert.X509CertificateHolder);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7af7af102744f29108e79384d9ad966c7cdb212255b7ad669bab054a7fd5a599);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCRL;$r6 = virtualinvoke $r3.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r4)
