ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;com.RNFetchBlob.D;java.lang.String b(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #6717d9542870ca21c16680499414a218daa7c0a313912e5b17fefab1aece5512);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer2773)
ConstraintError;c.c.d.k.c;java.lang.String a(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #a7285656916a0ecd9bf5a36083a74d31fe571fc09831b58c2bedb2feb9d1ed3e);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer8463)
ConstraintError;com.facebook.soloader.m;java.lang.String a(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #4d1b253a197e7841ff194b0c239b5a591464935814a18b879e3312bdab538b2b);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r5 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer11953)
TypestateError;com.facebook.soloader.m;java.lang.String a(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #4d1b253a197e7841ff194b0c239b5a591464935814a18b879e3312bdab538b2b);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte[]),java.security.MessageDigest: void update(byte);$r7 = virtualinvoke $r5.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #2e8fa864118ecb3cbc862722dd831da795dc0b61bdb2beee4f4f39d9b9f9aaa9);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer12993)
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #1d5e1f0729724808406ede0f36cdc8be44014e90585bfe5e25133406c3530ed1);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer12995, $r2)
ConstraintError;okhttp3.internal.platform.AndroidPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #dfbb07298fcfd722fab49846f21561192c9bd5dde99027a2b31376612f19a939);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer12999)
RequiredPredicateError;com.facebook.react.modules.network.C;void <init>();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer18757, varReplacer18757, varReplacer18757)
ConstraintError;com.facebook.react.modules.network.C;void <init>();violating CrySL rule for javax.net.ssl.SSLContext (on Object #20c684062a985e8f716a45624e5ac15be71ea9ccfb51db9718a241295551343f);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer18756)
RequiredPredicateError;com.facebook.react.modules.network.C;void <init>();violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer18757, varReplacer18757, varReplacer18757)
RequiredPredicateError;com.facebook.react.modules.network.C;void <init>();violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer18757, varReplacer18757, varReplacer18757)
ConstraintError;e.j;e.j d(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #4d27b5986152e13bbe93aa1ffdd8d63789195f5d951994726c6b735bb001e636);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;e.j;e.j d(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #4d27b5986152e13bbe93aa1ffdd8d63789195f5d951994726c6b735bb001e636);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
TypestateError;okhttp3.Cache$Entry;java.util.List readCertificateList(e.i);violating CrySL rule for java.security.cert.CertificateFactory (on Object #812e476ca84dbefaa223228f86e299ddde60c7a42cffcf4c0f1b0ea848f3fc61);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8)
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(e.i);violating CrySL rule for java.security.cert.CertificateFactory (on Object #812e476ca84dbefaa223228f86e299ddde60c7a42cffcf4c0f1b0ea848f3fc61);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8)
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(e.i);violating CrySL rule for java.security.cert.CertificateFactory (on Object #812e476ca84dbefaa223228f86e299ddde60c7a42cffcf4c0f1b0ea848f3fc61);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer29016)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer7600, $r7, varReplacer7600)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer7600, $r7, varReplacer7600)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer7600, $r7, varReplacer7600)
RequiredPredicateError;okhttp3.internal.Util;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer7603)
