ErrorType;Class;Method;ViolatedRule;Object;Statement
IncompleteOperationError;kellinwood.security.zipsigner.ZipSigner;java.util.jar.Manifest addDigestsToManifest(java.util.Map);violating CrySL rule for java.security.MessageDigest (on Object #18950c2b0142611ae583caa59d953cb3865386dad938beaf00788851ae998d4c);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r11 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer43954)
IncompleteOperationError;kellinwood.security.zipsigner.ZipSigner;void generateSignatureFile(java.util.jar.Manifest,java.io.OutputStream);violating CrySL rule for java.security.DigestOutputStream (on Object #db6aa29f9360056ea1d3e28c7be6d5f1b4847ea67ea78f7a2c28fd8d79c1f652);Operation on object of type java.security.DigestOutputStream object not completed. Expected call to write;specialinvoke $r2.<java.io.PrintStream: void <init>(java.io.OutputStream,boolean,java.lang.String)>($r7, varReplacer43963, varReplacer43964)
ConstraintError;kellinwood.security.zipsigner.ZipSigner;void generateSignatureFile(java.util.jar.Manifest,java.io.OutputStream);violating CrySL rule for java.security.MessageDigest (on Object #96a4b310d8e6841a50af3fc1471f1199cf63a32d3f84e04b0171b39114535be5);First parameter (with value "SHA1") should be any of {SHA-256, SHA-384, SHA-512};$r6 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer43961)
TypestateError;kellinwood.security.zipsigner.ZipSigner;void generateSignatureFile(java.util.jar.Manifest,java.io.OutputStream);violating CrySL rule for java.security.MessageDigest (on Object #96a4b310d8e6841a50af3fc1471f1199cf63a32d3f84e04b0171b39114535be5);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r5 = virtualinvoke $r6.<java.security.MessageDigest: byte[] digest()>()
TypestateError;kellinwood.security.zipsigner.ZipSigner;void writeSignatureBlock(kellinwood.security.zipsigner.KeySet,byte[],java.io.OutputStream);violating CrySL rule for javax.crypto.Cipher (on Object #d682bd7ecb4493156089544a856f609c66e538324e90988c623f2d7340894e8a);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r12.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r4)
ConstraintError;kellinwood.security.zipsigner.ZipSigner;void writeSignatureBlock(kellinwood.security.zipsigner.KeySet,byte[],java.io.OutputStream);violating CrySL rule for java.security.MessageDigest (on Object #de4b36a521f080549bc2c2737b414755ccfe0a58d31a354d394d21c5bca0c6d8);First parameter (with value "SHA1") should be any of {SHA-256, SHA-384, SHA-512};$r9 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer43975)
IncompleteOperationError;kellinwood.security.zipsigner.ZipSigner;java.security.cert.X509Certificate readPublicKey(java.net.URL);violating CrySL rule for java.security.cert.CertificateFactory (on Object #bd2544225d7c72a039fe9188c01448c22a8bfd44b81fb9456f4c47b8496c4168);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCRL;$r4 = virtualinvoke $r3.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r2)
RequiredPredicateError;kellinwood.security.zipsigner.ZipSigner;java.security.PrivateKey readPrivateKey(java.net.URL,java.lang.String);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r10 = virtualinvoke $r9.<java.security.KeyFactory: java.security.PrivateKey generatePrivate(java.security.spec.KeySpec)>($r7)
ConstraintError;org.fdroid.fdroid.Utils;java.lang.String calcFingerprint(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #4bfbae45aee68b44792eaa3f77193feb160546924ca1dce19082e1408b9fac60);First parameter (with value "sha256") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer2077)
TypestateError;org.fdroid.fdroid.Utils;java.lang.String getBinaryHash(java.io.File,java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #ade6bb1f64f33bac826b58f7f5a6b93774bb7c4d7c597901179b94049fcda92d);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r6 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;org.fdroid.fdroid.Utils;java.lang.String hashBytes(byte[],java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #17b656ad16fd490313c1546eb246d578ac6a2f5bede382ab7dbccec47c6c3247);First parameter (with value "md5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r2)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r17.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r8)
NeverTypeOfError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #91423c93f528f9aeab55d7c25ffab4a176c3ba0a3090451c3c045ef95e47585);Second parameter should never be of type java.lang.String.;virtualinvoke $r17.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r8)
HardCodedError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #91423c93f528f9aeab55d7c25ffab4a176c3ba0a3090451c3c045ef95e47585);Second parameter should never be hardcoded.;virtualinvoke $r17.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r5, $r8)
NeverTypeOfError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Second parameter should never be of type java.lang.String.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8662, $r8)
HardCodedError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void <init>(android.content.Context);violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Second parameter should never be hardcoded.;virtualinvoke $r5.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer8662, $r8)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r10.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r6, $r8)
NeverTypeOfError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #85003c1152edc96ef22a738b709abdf31c372591c9b574707beffd71b50960b9);Second parameter should never be of type java.lang.String.;virtualinvoke $r10.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r6, $r8)
HardCodedError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #85003c1152edc96ef22a738b709abdf31c372591c9b574707beffd71b50960b9);Second parameter should never be hardcoded.;virtualinvoke $r10.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r6, $r8)
TypestateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;void addToStore(java.lang.String,java.security.KeyPair,java.security.cert.Certificate);violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Unexpected call to method store on object of type java.security.KeyStore. Expect a call to one of the following methods load;virtualinvoke $r6.<java.security.KeyStore: void store(java.io.OutputStream,char[])>($r15, $r8)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair getKerplappKeypair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r7.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r6, $r8)
RequiredPredicateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair getKerplappKeypair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r7.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r6, $r8)
TypestateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair getKerplappKeypair();violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Unexpected call to method getKey on object of type java.security.KeyStore. Expect a call to one of the following methods load;$r4 = virtualinvoke $r1.<java.security.KeyStore: java.security.Key getKey(java.lang.String,char[])>(varReplacer17380, $r3)
TypestateError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.cert.Certificate getCertificate();violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Unexpected call to method getKey on object of type java.security.KeyStore. Expect a call to one of the following methods load;$r4 = virtualinvoke $r1.<java.security.KeyStore: java.security.Key getKey(java.lang.String,char[])>(varReplacer8360, $r3)
IncompleteOperationError;org.fdroid.fdroid.nearby.LocalRepoKeyStore;java.security.KeyPair generateRandomKeypair();violating CrySL rule for java.security.KeyPairGenerator (on Object #f632bfe4775d75cd5edddb006760d4d789994b1c49ce4ec496d35c23f78172eb);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to genKeyPair, java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair(), java.security.KeyPairGeneratorSpi: java.security.KeyPair generateKeyPair();$r2 = virtualinvoke $r1.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
IncompleteOperationError;org.fdroid.fdroid.nearby.WifiStateChangeService$WifiInfoThread;void run();violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Operation on object of type java.security.KeyStore object not completed. Expected call to load;virtualinvoke $r24.<org.fdroid.fdroid.nearby.LocalRepoKeyStore: void setupHTTPSCertificate()>()
IncompleteOperationError;org.fdroid.fdroid.nearby.WifiStateChangeService$WifiInfoThread;void run();violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Operation on object of type java.security.KeyStore object not completed. Expected call to load;$r25 = virtualinvoke $r24.<org.fdroid.fdroid.nearby.LocalRepoKeyStore: java.security.cert.Certificate getCertificate()>()
IncompleteOperationError;org.fdroid.fdroid.nearby.LocalRepoManager$IndexXmlBuilder;void build(android.content.Context,java.util.Map,java.io.OutputStream);violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Operation on object of type java.security.KeyStore object not completed. Expected call to load;$r9 = virtualinvoke $r8.<org.fdroid.fdroid.nearby.LocalRepoKeyStore: java.security.cert.Certificate getCertificate()>()
IncompleteOperationError;org.fdroid.fdroid.nearby.LocalRepoManager;void writeIndexJar();violating CrySL rule for java.security.KeyStore (on Object #ab83beb6aee7657fe6ac77ba43c6537f3493772f89129b51132c6d17c2d12daa);Operation on object of type java.security.KeyStore object not completed. Expected call to load;virtualinvoke $r2.<org.fdroid.fdroid.nearby.LocalRepoKeyStore: void signZip(java.io.File,java.io.File)>($r6, $r11)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #fc8e017cd19b10d92a6a5677dc5d24a2e383b2a1a8ac353bf4f502a66dbb1c55);First parameter (with value "prime192v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer36364)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #4b77789c365a49132378ecee2c6be15886896155d215c3f08c4cad20c73b4f34);First parameter (with value "P-224") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer36372)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #659199ee2fd65cb4b68b2a4d8ab9a822940c2278d18cf7a20610e44654a86485);First parameter (with value "P-521") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer36374)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #f8e0185d6b1ef4f31bf58f4bc9f0ccf72280c3e9c112704626a7c4b6ca9085d1);First parameter (with value "prime239v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer36373)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #3a8b6e5638480514158ff214b3cc7347ccf225d8091d8991ded8342160ee5638);First parameter (with value "P-384") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer36370)
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #9ca6c61331582537dff6f2c2ea49bdb8219dc385bb5889055c705fb752c83b0e);First parameter (with value "prime256v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer36368)
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r12.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r13)
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r12.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r13)
TypestateError;org.bouncycastle.x509.AttributeCertificateHolder;boolean match(java.security.cert.Certificate);violating CrySL rule for java.security.MessageDigest (on Object #d773a1f481bdd6f85e3f01d2ca6745b34030ef53084e389e73ccd91625688f4e);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r15 = virtualinvoke $r14.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;org.bouncycastle.jcajce.util.DefaultJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #8d123772629184fc0669650c061426f57f5203aa49ca1fae65ed6e679e158734);First parameter (with value "PSS") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>($r2)
RequiredPredicateError;org.bouncycastle.jcajce.util.DefaultJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r1 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>($r2)
ConstraintError;org.bouncycastle.jcajce.util.NamedJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #56833da8ae3d4d36272676cbcfa817da382e9d7b4afee7b28b5bc0913a1acaac);First parameter (with value "PSS") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.lang.String)>($r3, $r1)
RequiredPredicateError;org.bouncycastle.jcajce.util.NamedJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.lang.String)>($r3, $r1)
ConstraintError;org.bouncycastle.jcajce.util.ProviderJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #c8b20f17b82de52ab097a55145288f3a16a7d8b203dd25e179f63dac5e41d4d7);First parameter (with value "PSS") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.security.Provider)>($r3, $r1)
RequiredPredicateError;org.bouncycastle.jcajce.util.ProviderJcaJceHelper;java.security.AlgorithmParameters createAlgorithmParameters(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r2 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.security.Provider)>($r3, $r1)
IncompleteOperationError;org.bouncycastle.cert.jcajce.JcaX509CertificateConverter;java.security.cert.X509Certificate getCertificate(org.bouncycastle.cert.X509CertificateHolder);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7af7af102744f29108e79384d9ad966c7cdb212255b7ad669bab054a7fd5a599);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCRL;$r6 = virtualinvoke $r3.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r4)
IncompleteOperationError;org.bouncycastle.cert.jcajce.JcaX509CertificateConverter;java.security.cert.X509Certificate getCertificate(org.bouncycastle.cert.X509CertificateHolder);violating CrySL rule for java.security.cert.CertificateFactory (on Object #f8fbf85b40c81fe63a566f3acad5c05c9b245103f283f549e11ae2fb09219e7b);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCRL;$r6 = virtualinvoke $r3.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r4)
