ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] rsaEncrypt(byte[],java.security.PublicKey,java.security.SecureRandom);violating CrySL rule for javax.crypto.Cipher (on Object #3fb2074647ae05e0072551db3d29bfcf0db05cf02219391640a1d6a1d9bc7a9d);First parameter (with value "RSA/ECB/OAEPWithSHA-256AndMGF1Padding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer12291)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] rsaEncrypt(byte[],java.security.PublicKey,java.security.SecureRandom);violating CrySL rule for javax.crypto.Cipher ;Fourth parameter was not properly generated as randomized;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec,java.security.SecureRandom)>(varReplacer12292, $r4, $r2, $r1)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] rsaEncrypt(byte[],java.security.PublicKey,java.security.SecureRandom);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec,java.security.SecureRandom)>(varReplacer12292, $r4, $r2, $r1)
TypestateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] rsaEncrypt(byte[],java.security.PublicKey,java.security.SecureRandom);violating CrySL rule for javax.crypto.Cipher (on Object #3fb2074647ae05e0072551db3d29bfcf0db05cf02219391640a1d6a1d9bc7a9d);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
ConstraintError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] encryptKey(java.security.Key,byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #8c243e7b7168c930c5a47be843bc7e1cb0cc30c0e3644bd765cdb906af869dec);First parameter (with value "AES/CBC/NoPadding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r4 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer13090)
TypestateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] encryptKey(java.security.Key,byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #8c243e7b7168c930c5a47be843bc7e1cb0cc30c0e3644bd765cdb906af869dec);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] encryptKey(java.security.Key,byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer13089, $r2, $r1)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] encryptKey(java.security.Key,byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r5)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;byte[] encryptKey(java.security.Key,byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer13089, $r2, $r1)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;java.security.PrivateKey javaPrivateKey(de.tutao.tutanota.ipc.RsaPrivateKey);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r8 = virtualinvoke $r7.<java.security.KeyFactory: java.security.PrivateKey generatePrivate(java.security.spec.KeySpec)>($r1)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;java.security.PublicKey javaPublicKey(de.tutao.tutanota.ipc.RsaPublicKey);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r8 = virtualinvoke $r6.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r1)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;void aesEncrypt(byte[],java.io.InputStream,java.io.OutputStream,byte[],boolean);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer11129, $r9, $r8)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;void aesEncrypt(byte[],java.io.InputStream,java.io.OutputStream,byte[],boolean);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r8.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r5)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;void aesEncrypt(byte[],java.io.InputStream,java.io.OutputStream,byte[],boolean);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer11129, $r9, $r8)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade;void <clinit>();violating CrySL rule for javax.crypto.spec.OAEPParameterSpec ;First parameter was not properly generated as prepared M G F1;specialinvoke $r2.<javax.crypto.spec.OAEPParameterSpec: void <init>(java.lang.String,java.lang.String,java.security.spec.AlgorithmParameterSpec,javax.crypto.spec.PSource)>(varReplacer123, varReplacer124, $r3, $r4)
ConstraintError;de.tutao.tutanota.AndroidKeyStoreFacade$keyStore$2;java.security.KeyStore invoke();violating CrySL rule for java.security.KeyStore (on Object #1539d8ea2da27ab0f5721bb808a00a2ca265002e14a7047e1a3a4bab3ec62008);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r1 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer5185)
ConstraintError;de.tutao.tutanota.AndroidKeyStoreFacade;javax.crypto.Cipher createRSACipher(java.security.Key,int);violating CrySL rule for javax.crypto.Cipher (on Object #9978db57b973931cea6a4783776da8a11b26f5d9b3ab34506a3d562bd8f27999);First parameter (with value "RSA/ECB/PKCS1Padding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer8252, varReplacer8253)
RequiredPredicateError;de.tutao.tutanota.AndroidKeyStoreFacade;javax.crypto.Cipher createRSACipher(java.security.Key,int);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r1.<javax.crypto.Cipher: void init(int,java.security.Key)>($i0, $r2)
TypestateError;de.tutao.tutanota.AndroidKeyStoreFacade;byte[] encryptKey(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #9978db57b973931cea6a4783776da8a11b26f5d9b3ab34506a3d562bd8f27999);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
TypestateError;de.tutao.tutanota.AndroidKeyStoreFacade;byte[] decryptKey(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #9978db57b973931cea6a4783776da8a11b26f5d9b3ab34506a3d562bd8f27999);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
ConstraintError;de.tutao.tutanota.AndroidKeyStoreFacade;javax.crypto.Cipher getCipherForEncryptionMode(de.tutao.tutanota.credentials.CredentialEncryptionMode);violating CrySL rule for javax.crypto.Cipher (on Object #8a5823a53d0bb70056b2e34b4885cb95a2d052eb5717f2b589e71e66877ad44);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r3 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer11163, varReplacer11164)
TypestateError;de.tutao.tutanota.AndroidKeyStoreFacade;byte[] encryptData(byte[],javax.crypto.Cipher);violating CrySL rule for javax.crypto.Cipher (on Object #8a5823a53d0bb70056b2e34b4885cb95a2d052eb5717f2b589e71e66877ad44);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
ConstraintError;de.tutao.tutanota.AndroidKeyStoreFacade;javax.crypto.Cipher getCipherForDecryptionMode(de.tutao.tutanota.credentials.CredentialEncryptionMode,byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #60ba4fa08ebefa88459eb03ad6aff5a80cb5679052b2d429ee414581ef8e51e1);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer11185, varReplacer11186)
RequiredPredicateError;de.tutao.tutanota.AndroidKeyStoreFacade;javax.crypto.Cipher getCipherForDecryptionMode(de.tutao.tutanota.credentials.CredentialEncryptionMode,byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r3)
TypestateError;de.tutao.tutanota.AndroidKeyStoreFacade;byte[] decryptData(byte[],javax.crypto.Cipher);violating CrySL rule for javax.crypto.Cipher (on Object #60ba4fa08ebefa88459eb03ad6aff5a80cb5679052b2d429ee414581ef8e51e1);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
ConstraintError;androidx.biometric.CryptoObjectUtils;androidx.biometric.BiometricPrompt$CryptoObject createFakeCryptoObject();violating CrySL rule for java.security.KeyStore (on Object #409397bf32686c70ecac93ca2f236539d868fbbc01eb20189cb4ebd7f26730a2);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r0 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer8805)
RequiredPredicateError;androidx.biometric.CryptoObjectUtils;androidx.biometric.BiometricPrompt$CryptoObject createFakeCryptoObject();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer8802, $r5)
ConstraintError;androidx.biometric.CryptoObjectUtils;androidx.biometric.BiometricPrompt$CryptoObject createFakeCryptoObject();violating CrySL rule for javax.crypto.Cipher (on Object #76eccc87f64be2bd2148111c553bc478efd89f73733c9fc7b35abcb2bb11d537);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r6 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer8801)
TypestateError;de.tutao.tutanota.HashingInputStream;byte[] hash();violating CrySL rule for java.security.MessageDigest (on Object #987a87e60f21573c3f196e293752aa1c959b8ff43b6d2bd3828fbf8429d09280);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte[]),java.security.MessageDigest: void update(byte);$r1 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade$Companion;de.tutao.tutanota.SubKeys getSubKeys(javax.crypto.spec.SecretKeySpec,boolean);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r5, varReplacer6570)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade$Companion;byte[] hmac256(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer6564)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade$Companion;byte[] hmac256(byte[],byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Mac: void init(java.security.Key)>($r1)
RequiredPredicateError;de.tutao.tutanota.AndroidNativeCryptoFacade$Companion;javax.crypto.spec.SecretKeySpec bytesToKey(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer3893)
