ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;s4.h;javax.net.ssl.X509TrustManager n();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer2081)
ConstraintError;s4.c;javax.net.ssl.SSLContext l();violating CrySL rule for javax.net.ssl.SSLContext (on Object #fc2afe985ceb13d417b3b68d21023d6725ac7673e59a5c09fde9c16c94ef6054);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer3843, $r2)
RequiredPredicateError;s4.c;javax.net.ssl.X509TrustManager n();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer2086)
ConstraintError;org.litepal.util.cipher.AESCrypt;byte[] decrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #8f4e763798200f99b7679836d258b8ab5128c6a2dd10c9e6a3cd98528342081c);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r4 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer10714)
TypestateError;org.litepal.util.cipher.AESCrypt;byte[] decrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #8f4e763798200f99b7679836d258b8ab5128c6a2dd10c9e6a3cd98528342081c);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r0)
RequiredPredicateError;org.litepal.util.cipher.AESCrypt;byte[] decrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r3)
RequiredPredicateError;org.litepal.util.cipher.AESCrypt;byte[] decrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer10716, $r2, $r1)
RequiredPredicateError;org.litepal.util.cipher.AESCrypt;byte[] encrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer13600, $r2, $r1)
ConstraintError;org.litepal.util.cipher.AESCrypt;byte[] encrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #a9b71634db05d93a225e3b7c1bdc0e0055dddcbed3ec9c91caaae4c74f8f9cbc);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r4 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer13599)
TypestateError;org.litepal.util.cipher.AESCrypt;byte[] encrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #a9b71634db05d93a225e3b7c1bdc0e0055dddcbed3ec9c91caaae4c74f8f9cbc);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r0)
RequiredPredicateError;org.litepal.util.cipher.AESCrypt;byte[] encrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer13600, $r2, $r1)
RequiredPredicateError;org.litepal.util.cipher.AESCrypt;byte[] encrypt(javax.crypto.spec.SecretKeySpec,byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r3)
RequiredPredicateError;org.litepal.util.cipher.AESCrypt;javax.crypto.spec.SecretKeySpec generateKey(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer10719)
ConstraintError;org.litepal.util.cipher.CipherUtil;java.lang.String md5Encrypt(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #8dadc896972a5cd429b552e2ae423e73ff3de82a7c4f72c00127bf2754501af);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer13590)
IncompleteOperationError;w1.w;boolean a();violating CrySL rule for java.security.MessageDigest (on Object #30c549885fafc07ef258909096e666acc3a836cf31b99bcc9c5afbc479ce6497);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r9 = interfaceinvoke $r34.<com.bumptech.glide.load.data.d: java.lang.Class a()>()
IncompleteOperationError;w1.w;boolean a();violating CrySL rule for java.security.MessageDigest (on Object #30c549885fafc07ef258909096e666acc3a836cf31b99bcc9c5afbc479ce6497);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;interfaceinvoke $r34.<com.bumptech.glide.load.data.d: void e(com.bumptech.glide.f,com.bumptech.glide.load.data.d$a)>($r35, r0)
IncompleteOperationError;w1.k;w1.v b(com.bumptech.glide.load.data.e,int,int,u1.h,java.util.List);violating CrySL rule for java.security.MessageDigest (on Object #30c549885fafc07ef258909096e666acc3a836cf31b99bcc9c5afbc479ce6497);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke $r13.<java.util.ArrayList: void <init>(java.util.Collection)>($r2)
IncompleteOperationError;w1.k;w1.v a(com.bumptech.glide.load.data.e,int,int,u1.h,w1.k$a);violating CrySL rule for java.security.MessageDigest (on Object #30c549885fafc07ef258909096e666acc3a836cf31b99bcc9c5afbc479ce6497);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;interfaceinvoke $r5.<j0.c: boolean a(java.lang.Object)>($r7)
IncompleteOperationError;w1.a0;boolean a();violating CrySL rule for java.security.MessageDigest (on Object #30c549885fafc07ef258909096e666acc3a836cf31b99bcc9c5afbc479ce6497);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;interfaceinvoke $r13.<com.bumptech.glide.load.data.d: void e(com.bumptech.glide.f,com.bumptech.glide.load.data.d$a)>($r22, $r23)
TypestateError;w4.v;w4.h b(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #a9929c1e06096381e5db51114b820676d47635f42e718b00d513e859e40864a3);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r5 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
RequiredPredicateError;s4.g;javax.net.ssl.X509TrustManager n();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r3.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer2093)
