ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;t6.b;byte[] a(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r9)
RequiredPredicateError;t6.b;byte[] b(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r8)
ConstraintError;t6.d;javax.crypto.Cipher m();violating CrySL rule for javax.crypto.Cipher (on Object #13dbdbdf80ac575cb05e587899a56f1d08b5c1479cdf06d2bd03c045452ea7a3);First parameter (with value "AES/ECB/NoPadding") should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB};$r2 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer37892)
RequiredPredicateError;t6.d;javax.crypto.Cipher m();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer37890)
TypestateError;t6.d;byte[] l(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #42d8c82d12421b63afcd37d4b29f0fca33145fa23ad08876a50f69c3fdde1e1d);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;t6.d;javax.crypto.spec.SecretKeySpec t();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer35005)
RequiredPredicateError;t6.d;byte[] a(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer31924, $r5)
RequiredPredicateError;t6.d;byte[] b(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer34938, $r4)
RequiredPredicateError;t6.d;byte[] b(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer34937, $r6, $r1)
IncompleteOperationError;z6.p0;void G(java.nio.ByteBuffer,w6.l);violating CrySL rule for javax.crypto.Cipher (on Object #42d8c82d12421b63afcd37d4b29f0fca33145fa23ad08876a50f69c3fdde1e1d);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r7 = virtualinvoke $r2.<w6.l: byte[] s(java.lang.Long,t6.d)>($r6, $r5)
IncompleteOperationError;w6.l;void K(java.nio.ByteBuffer,byte,int,t6.d,long,v6.a);violating CrySL rule for javax.crypto.Cipher (on Object #42d8c82d12421b63afcd37d4b29f0fca33145fa23ad08876a50f69c3fdde1e1d);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r6 = virtualinvoke r0.<w6.l: byte[] l(byte[],t6.d)>($r4, $r2)
IncompleteOperationError;a7.n;w6.c h(int,java.time.Instant,java.nio.ByteBuffer);violating CrySL rule for javax.crypto.Cipher (on Object #42d8c82d12421b63afcd37d4b29f0fca33145fa23ad08876a50f69c3fdde1e1d);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r4.<w6.f: void I(java.nio.ByteBuffer,t6.d,long,v6.a,int)>($r3, $r10, varReplacer13572, $r1, varReplacer13573)
IncompleteOperationError;p6.d1;w6.l w0(java.nio.ByteBuffer);violating CrySL rule for javax.crypto.Cipher (on Object #42d8c82d12421b63afcd37d4b29f0fca33145fa23ad08876a50f69c3fdde1e1d);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r2.<w6.l: void I(java.nio.ByteBuffer,t6.d,long,v6.a,int)>($r1, $r7, $l2, $r8, $i0)
TypestateError;y1.a$b;byte[] a(javax.crypto.SecretKey,byte[]);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r2 = virtualinvoke $r5.<javax.crypto.Mac: byte[] doFinal(byte[])>($r2)
TypestateError;y1.a$b;byte[] a(javax.crypto.SecretKey,byte[]);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r2 = virtualinvoke $r5.<javax.crypto.Mac: byte[] doFinal(byte[])>($r2)
IncompleteOperationError;y1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Operation on object of type javax.crypto.Mac object not completed. Expected call to javax.crypto.Mac: void doFinal(byte[],int), update, javax.crypto.Mac: byte[] doFinal();$r7 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal()>()
IncompleteOperationError;y1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Operation on object of type javax.crypto.Mac object not completed. Expected call to javax.crypto.Mac: void doFinal(byte[],int), update, javax.crypto.Mac: byte[] doFinal();$r7 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal()>()
TypestateError;y1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Unexpected call to method update on object of type javax.crypto.Mac.;virtualinvoke $r4.<javax.crypto.Mac: void update(byte[])>($r5)
TypestateError;y1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Unexpected call to method update on object of type javax.crypto.Mac.;virtualinvoke $r4.<javax.crypto.Mac: void update(byte[])>($r5)
IncompleteOperationError;y1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$i1 = virtualinvoke $r4.<javax.crypto.Mac: int getMacLength()>()
IncompleteOperationError;y1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$i1 = virtualinvoke $r4.<javax.crypto.Mac: int getMacLength()>()
IncompleteOperationError;y1.b$a;int c();violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i0 = virtualinvoke $r1.<javax.crypto.Mac: int getMacLength()>()
IncompleteOperationError;y1.b$a;int c();violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i0 = virtualinvoke $r1.<javax.crypto.Mac: int getMacLength()>()
RequiredPredicateError;y1.b$a;javax.crypto.SecretKey b(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, $r1)
RequiredPredicateError;y1.b$a;javax.crypto.Mac a(javax.crypto.SecretKey);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r1.<javax.crypto.Mac: void init(java.security.Key)>($r2)
ConstraintError;h7.c1;java.security.Signature q(e7.m);violating CrySL rule for java.security.Signature (on Object #530a5d83938b6c001df258780d9586e75810bf5a5ee26b34e517df240969002c);First parameter (with value "SHA384withRSA/PSS") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r7 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>(varReplacer42588)
ConstraintError;h7.c1;java.security.Signature q(e7.m);violating CrySL rule for java.security.Signature (on Object #353f22046f21ad3b809de9f538ca56ed751f32874dd615db7fee90298a169de8);First parameter (with value "SHA256withRSA/PSS") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r7 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>(varReplacer42592)
ConstraintError;h7.c1;java.security.Signature q(e7.m);violating CrySL rule for java.security.Signature (on Object #418973ed98a116e8f41eefdf898e246be30a782e041154db80b7497885dc5207);First parameter (with value "SHA512withRSA/PSS") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r7 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>(varReplacer42593)
RequiredPredicateError;h7.c1;byte[] n(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, $r7)
RequiredPredicateError;h7.c1;byte[] n(byte[],byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r9.<javax.crypto.Mac: void init(java.security.Key)>($r8)
RequiredPredicateError;h7.c1;byte[] o(byte[],java.security.PrivateKey,e7.m,boolean);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Privkey;virtualinvoke $r12.<java.security.Signature: void initSign(java.security.PrivateKey)>($r7)
ConstraintError;g7.n;java.security.spec.ECParameterSpec i(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #3d601ffe77cb2d9abd7aa65059c596214bcc266b3f4b98419ec39b0f9fd638dd);First parameter (with value "EC") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r4 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>(varReplacer42911)
RequiredPredicateError;g7.n;java.security.interfaces.ECPublicKey q(e7.k,byte[]);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r12 = virtualinvoke $r4.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r9)
RequiredPredicateError;eb.a$a;boolean f(byte[],byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r4.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1)
RequiredPredicateError;eb.g;eb.f a(byte[]);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r3 = virtualinvoke $r2.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r0)
RequiredPredicateError;eb.g;eb.f a(byte[]);violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r0.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r1)
RequiredPredicateError;w6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r12.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer28664, $r9, $r11)
RequiredPredicateError;w6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r12.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer28664, $r9, $r11)
RequiredPredicateError;w6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r14.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r6, varReplacer28661)
RequiredPredicateError;w6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r15.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer28663, $r6)
RequiredPredicateError;ab.h;java.security.KeyPair v(android.content.Context);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r10 = virtualinvoke $r7.<java.security.KeyFactory: java.security.PrivateKey generatePrivate(java.security.spec.KeySpec)>($r9)
RequiredPredicateError;ab.h;java.security.KeyPair v(android.content.Context);violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r6)
RequiredPredicateError;ab.h;java.security.KeyPair v(android.content.Context);violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r10)
RequiredPredicateError;ab.h;java.security.KeyPair v(android.content.Context);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r8 = virtualinvoke $r7.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r1)
RequiredPredicateError;ab.h;java.security.KeyPair v(android.content.Context);violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r10)
RequiredPredicateError;eb.g$a;byte[] e(byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Privkey;virtualinvoke $r3.<java.security.Signature: void initSign(java.security.PrivateKey)>($r1)
RequiredPredicateError;e7.o;byte[] g(byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Mac: void init(java.security.Key)>($r6)
RequiredPredicateError;e7.o;byte[] g(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r5, varReplacer39452)
RequiredPredicateError;h7.r1;java.security.interfaces.RSAPrivateKey c(java.io.InputStream);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r10 = virtualinvoke $r8.<java.security.KeyFactory: java.security.PrivateKey generatePrivate(java.security.spec.KeySpec)>($r9)
RequiredPredicateError;eb.g$b;boolean f(byte[],byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r4.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1)
RequiredPredicateError;h7.b1;void P(java.util.List);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r7.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer42389)
