ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;com.facebook.soloader.SoLoader$1;java.lang.String getLibHash(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #2381c5937d43dadd96128648967c39e3f2189b3364b3ed0c40ae00ce131cb646);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r5 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer27952)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r0.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r3)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #35a0ec337b9449a37f7487725551670fc0e5255cac93dd255b29c769b3eaf881);First parameter (with value "DESede/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer33865, varReplacer33866)
TypestateError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #35a0ec337b9449a37f7487725551670fc0e5255cac93dd255b29c769b3eaf881);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r2, varReplacer33857, varReplacer33858)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer33864, $r4, $r0)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer33864, $r4, $r0)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #6751e2b313822bb9d6e80ff78348c94b8675aa7d352e8bf13581687b1fc7f344);Second parameter (with value "DESede") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r4.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer33860)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] mac3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r4.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer33860)
NeverTypeOfError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #41f4b7a8a807ee06e6dc5cf3e2832d4e7518996c0599ee728fbc785a2d588639);First parameter should never be of type java.lang.String.;specialinvoke $r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer33877)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer33877)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #41f4b7a8a807ee06e6dc5cf3e2832d4e7518996c0599ee728fbc785a2d588639);Second parameter (with value "DESede") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer33877)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer33875, $r5, $r7)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #ad57d20a570eca7e13955fc8c9e71fdbb2d62236a79a09c0720e11a336eb547f);First parameter (with value "DESede/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r6 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer33879, varReplacer33880)
TypestateError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #ad57d20a570eca7e13955fc8c9e71fdbb2d62236a79a09c0720e11a336eb547f);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r6.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r7.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] deriveSCP02SessionKey(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer33875, $r5, $r7)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] ecb3des(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r2.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer43795, $r3)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] ecb3des(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #32fb276d7147a460a6f9d4b98f88070d4eb8edcabfd804135f9671634d414ae);Second parameter (with value "DES") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer43791)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] ecb3des(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #338e4ebc946dc2bab0d7a5ef25564c8306b74652ec29f718ecb97715c92c6d2d);First parameter (with value "DESede/ECB/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r2 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer43793, varReplacer43794)
TypestateError;im.status.keycard.globalplatform.Crypto;byte[] ecb3des(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #338e4ebc946dc2bab0d7a5ef25564c8306b74652ec29f718ecb97715c92c6d2d);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r0 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1)
NeverTypeOfError;im.status.keycard.globalplatform.Crypto;byte[] ecb3des(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #32fb276d7147a460a6f9d4b98f88070d4eb8edcabfd804135f9671634d414ae);First parameter should never be of type java.lang.String.;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer43791)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] ecb3des(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer43791)
TypestateError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #f1bb010c7f890e29ca0db547c163160a8bc007f5303d7fd2ec8f32e12e239cc9);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r5.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r1, varReplacer43813, $i0)
TypestateError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #efc8b92d8bfd666b7433c89c41a1ab1db36f15ae1a95c68aff9c59953894effb);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r0 = virtualinvoke $r7.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r1, $i0, varReplacer43812)
NeverTypeOfError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #4cd71cfce233e01151588115c72b984f98dcad46ec1dd84872897bf2134bec89);First parameter should never be of type java.lang.String.;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer43808)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #a7bb9c6a60a6c986865689bc0f34f8653342b2af056cdf34fcef7fc08fb2e6c4);Second parameter (with value "DES") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer43811)
NeverTypeOfError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #4cd71cfce233e01151588115c72b984f98dcad46ec1dd84872897bf2134bec89);First parameter should never be of type java.lang.String.;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer43808)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #4cd71cfce233e01151588115c72b984f98dcad46ec1dd84872897bf2134bec89);Second parameter (with value "DESede") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer43808)
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer43811)
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #f1bb010c7f890e29ca0db547c163160a8bc007f5303d7fd2ec8f32e12e239cc9);First parameter (with value "DES/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer43809, varReplacer43810)
