ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;c.a.a.f.b.b;boolean f(int);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r11.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer1329, $r5, $r12)
ConstraintError;c.a.a.b.a;javax.crypto.Mac a();violating CrySL rule for javax.crypto.Mac (on Object #726d9c0d70382d1ee46e2cb46332cf9e7b456282a497321db429ba1ed1e897f9);First parameter (with value "AESMAC") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r2 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String,java.lang.String)>(varReplacer5939, varReplacer5940)
TypestateError;c.a.a.b.l;int a(c.a.a.f.a.a,byte[]);violating CrySL rule for javax.crypto.Mac (on Object #726d9c0d70382d1ee46e2cb46332cf9e7b456282a497321db429ba1ed1e897f9);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte[],int,int);$r1 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r1)
TypestateError;c.a.a.b.l;int a(c.a.a.f.a.a,byte[]);violating CrySL rule for javax.crypto.Mac (on Object #726d9c0d70382d1ee46e2cb46332cf9e7b456282a497321db429ba1ed1e897f9);Unexpected call to method init on object of type javax.crypto.Mac. Expect a call to one of the following methods getInstance;virtualinvoke $r4.<javax.crypto.Mac: void init(java.security.Key)>($r3)
RequiredPredicateError;c.a.a.f.a.d;boolean f(c.a.a.f.a.a);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer6240, $r3)
ConstraintError;c.a.a.f.a.d;boolean f(c.a.a.f.a.a);violating CrySL rule for javax.crypto.Cipher (on Object #3d69807f4b960c1dd074cb152f8fbae0a336f58cb5e5e47a945e0f1a4dacef91);First parameter (with value "AES/CBC/NoPadding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r4 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer6237)
ConstraintError;c.a.a.c.g;void c();violating CrySL rule for javax.crypto.Cipher (on Object #323adfb7381d078e434fb38ef1dbd561e4492ac5e8f96dd7c2935beaa29f2c71);First parameter (with value "RSA/ECB/OAEPPadding") should be any of RSA/ECB/{NoPadding, PKCS1Padding, OAEPWithMD5AndMGF1Padding, OAEPWithSHA-224AndMGF1Padding, OAEPWithSHA-256AndMGF1Padding, OAEPWithSHA-384AndMGF1Padding, OAEPWithSHA-512AndMGF1Padding};$r1 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer6273)
RequiredPredicateError;c.a.a.c.g;void c();violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r3.<java.security.Signature: void initVerify(java.security.PublicKey)>($r2)
RequiredPredicateError;c.a.a.c.g;void c();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r1.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer6270, $r2)
RequiredPredicateError;c.a.a.c.g;java.security.PublicKey a(android.content.Context);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r7 = virtualinvoke $r3.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r0)
TypestateError;b.b.a.a.a;java.lang.String I(android.content.Context,byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #323adfb7381d078e434fb38ef1dbd561e4492ac5e8f96dd7c2935beaa29f2c71);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r3 = virtualinvoke $r6.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r3)
IncompleteOperationError;b.b.a.a.a;java.lang.String I(android.content.Context,byte[]);violating CrySL rule for java.security.Signature (on Object #f657ed6bcea8a914e95d96a7e7da18f68c6ab29d1e0f87e89b7799ed979d8eca);Operation on object of type java.security.Signature object not completed. Expected call to verify;virtualinvoke $r7.<java.security.Signature: void update(byte[])>($r3)
ConstraintError;a.b.a;a.d.r a();violating CrySL rule for javax.crypto.Cipher (on Object #8d972fb29db34a21564a03692de994249fc1b48b0ad74c8bb79ac32fd9674143);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r15 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer12205)
ConstraintError;a.b.a;a.d.r a();violating CrySL rule for java.security.KeyStore (on Object #df24f7e961aa8a77d74b3864c50216bd575c2cca785395ab5e28ead37d043c09);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r9 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer12209)
RequiredPredicateError;a.b.a;a.d.r a();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r15.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer12196, $r14)
