Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary
Should at least get One accepted Issuer from Other Sources in getAcceptedIssuers method of jcajce.JcaJceUtils,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,jcajce.JcaJceUtils,getAcceptedIssuers,false
Should throw java.security.cert.CertificateException in check(Client|Server)Trusted method of jcajce.JcaJceUtils,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,jcajce.JcaJceUtils,UNKNOWN,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.protocol.PACEProtocol,computeKeySeedForPACE,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.Util,inferDigestAlgorithmFromCipherAlgorithmForKeyDerivation,false
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.bouncycastle.cert.jcajce.JcaX509ExtensionUtils,init,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.BACKey,getKey,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.io.input.MessageDigestCalculatingInputStream,init,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.protocol.PACEProtocol,computeKeySeedForPACE,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.protocol.EACCAProtocol,getKeyHash,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.protocol.BACProtocol,computeKeySeedForBAC,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.jmrtd.protocol.EACTAProtocol,deriveIdentifier,false
"Found: Constant ""ENC""",Used constant keys in code,3,Used constant keys in code,547,1,org.bouncycastle.operator.jcajce.OperatorUtils,getJceKey,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit,false
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.Twofish$PBEWithSHA,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithMD5,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd128BitRC2,init,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC128,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC192,init,true
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithMD5AndRC2,init,true
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd128BitRC2,init,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithMD2,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC192,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC256,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES3Key,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC192,init,true
"Found: ""3""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES2Key,init,true
"Found: ""3""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithMD5AndRC2,init,true
"Found: ""20""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.pkcs12.PKCS12KeyStoreSpi,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd40BitRC2,init,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.openssl.jcajce.PEMUtilities,getKey,false
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithMD2,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC128,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC128,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.Twofish$PBEWithSHA,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC256,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES3Key,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithMD5,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHA1AndRC2,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd40BitRC2,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC192,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES2Key,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithSHA1,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHA1AndRC2,init,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC128,init,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithSHA1,init,true
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.bouncycastle.crypto.examples.DESExample,init,false
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.examples.DESExample,init,false
