ErrorType;Class;Method;ViolatedRule;Object;Statement
TypestateError;de.nulide.findmydevice.utils.CypherUtils;java.security.KeyPair genKeyPair();violating CrySL rule for java.security.KeyPairGenerator (on Object #5c0bdf1ea7bee3cee5f6095fd1ccaeb44d98be4a9b179691e00d7cd13ea3a1d5);Unexpected call to method generateKeyPair on object of type java.security.KeyPairGenerator. Expect a call to one of the following methods initialize;$r2 = virtualinvoke $r0.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
IncompleteOperationError;de.nulide.findmydevice.utils.CypherUtils;java.security.KeyPair genKeyPair();violating CrySL rule for java.security.KeyPairGenerator (on Object #5c0bdf1ea7bee3cee5f6095fd1ccaeb44d98be4a9b179691e00d7cd13ea3a1d5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to genKeyPair, java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair(), initialize, java.security.KeyPairGeneratorSpi: java.security.KeyPair generateKeyPair();$r2 = virtualinvoke $r0.<java.security.KeyPairGenerator: java.security.KeyPair generateKeyPair()>()
ConstraintError;de.nulide.findmydevice.utils.CypherUtils;java.security.KeyPair genKeyPair();violating CrySL rule for java.security.KeyPairGenerator (on Object #5c0bdf1ea7bee3cee5f6095fd1ccaeb44d98be4a9b179691e00d7cd13ea3a1d5);First parameter (with value 1024) should be any of {4096, 3072, 2048};virtualinvoke $r0.<java.security.KeyPairGenerator: void initialize(int,java.security.SecureRandom)>(varReplacer32650, $r1)
RequiredPredicateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r20.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer32655)
RequiredPredicateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r10.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer32654, $r8, $r11)
IncompleteOperationError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.spec.PBEKeySpec (on Object #fd3f4f688b0dbb3a1a42dc54aa2cfef8dbfc95d6c63859f1374c3de61ff3c7ba);Operation on object of type javax.crypto.spec.PBEKeySpec object not completed. Expected call to clearPassword;specialinvoke $r19.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r2, $i1, $i0)
NeverTypeOfError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.spec.PBEKeySpec (on Object #fd3f4f688b0dbb3a1a42dc54aa2cfef8dbfc95d6c63859f1374c3de61ff3c7ba);First parameter should never be of type java.lang.String.;specialinvoke $r19.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r2, $i1, $i0)
HardCodedError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.spec.PBEKeySpec (on Object #fd3f4f688b0dbb3a1a42dc54aa2cfef8dbfc95d6c63859f1374c3de61ff3c7ba);First parameter should never be hardcoded.;specialinvoke $r19.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r2, $i1, $i0)
RequiredPredicateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.SecretKeyFactory ;First parameter was not properly generated as specced Key;$r9 = virtualinvoke $r5.<javax.crypto.SecretKeyFactory: javax.crypto.SecretKey generateSecret(java.security.spec.KeySpec)>($r6)
RequiredPredicateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r21.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r2)
RequiredPredicateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared I V;virtualinvoke $r10.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer32654, $r8, $r11)
TypestateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #1bdaff588c49538139e568bf51c3c9390ff560d81ca1c32c69984d366a856b2b);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r0 = virtualinvoke $r10.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r0)
RequiredPredicateError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.spec.PBEKeySpec ;Second parameter was not properly generated as randomized;specialinvoke $r19.<javax.crypto.spec.PBEKeySpec: void <init>(char[],byte[],int,int)>($r7, $r2, $i1, $i0)
ConstraintError;de.nulide.findmydevice.utils.CypherUtils;java.lang.String encryptWithAES(byte[],java.lang.String);violating CrySL rule for javax.crypto.SecretKeyFactory (on Object #421cab790ec23d0e6bf9e3fab34f08c0a12d6cadb4c0d48362008203e7c088aa);First parameter (with value "PBKDF2WithHmacSHA1") should be any of {PBKDF2WithHmacSHA512, PBKDF2WithHmacSHA384, PBKDF2WithHmacSHA256, PBKDF2WithHmacSHA224, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.SecretKeyFactory: javax.crypto.SecretKeyFactory getInstance(java.lang.String)>(varReplacer32658)
ConstraintError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #63228dc13bdeb294cd4cd096b40cc198d1a46bf9bdd36ff6db029c088c063167);First parameter (with value "P-224") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer37465)
ConstraintError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #17e53e2f195666133b0562194144722e4ece6545995c79768cb94b3e7a2a0577);First parameter (with value "P-521") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer37468)
ConstraintError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #51add44df94653787e305925fffa5059855c5aed453f1d8c6d35c7536502dfaa);First parameter (with value "prime192v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer37463)
ConstraintError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #8ffe468f654cf0c959000d2944a5f85680c28aee287c642a98cf7687fccc1596);First parameter (with value "prime239v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer37472)
ConstraintError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #f8c9ce892938deeeedc2d50d1fe214277e41156931b589ef0d11966aa39f34bb);First parameter (with value "P-384") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer37467)
ConstraintError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #2d85f199033daff3fb9d4d4a3fb071191860d65e11f592d93c5cb69cdb2777bd);First parameter (with value "prime256v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer37470)
RequiredPredicateError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11)
RequiredPredicateError;org.bouncycastle.jce.provider.asymmetric.ec.KeyPairGenerator$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11)
IncompleteOperationError;org.bouncycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.encodings.PKCS1Encoding: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.encodings.PKCS1Encoding: int getInputBlockSize()>()
TypestateError;org.bouncycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Unexpected call to method nextBytes on object of type java.security.SecureRandom. Expect a call to one of the following methods init,getInstanceStrong,getInstance;virtualinvoke $r4.<java.security.SecureRandom: void nextBytes(byte[])>($r1)
IncompleteOperationError;org.bouncycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i1 = virtualinvoke r0.<org.bouncycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i1 = virtualinvoke r0.<org.bouncycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i1 = interfaceinvoke $r2.<org.bouncycastle.crypto.AsymmetricBlockCipher: int getOutputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.encodings.ISO9796d1Encoding;void init(boolean,org.bouncycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;interfaceinvoke $r1.<org.bouncycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.bouncycastle.crypto.CipherParameters)>($z0, $r2)
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsUtils;void readFully(byte[],java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i0 = staticinvoke <org.bouncycastle.util.io.Streams: int readFully(java.io.InputStream,byte[])>($r1, $r0)
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsUtils;void readFully(byte[],java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i0 = staticinvoke <org.bouncycastle.util.io.Streams: int readFully(java.io.InputStream,byte[])>($r1, $r0)
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsUtils;short readUint8(java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i0 = virtualinvoke $r0.<java.io.InputStream: int read()>()
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsUtils;short readUint8(java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i0 = virtualinvoke $r0.<java.io.InputStream: int read()>()
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsUtils;int readUint16(java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke $r0.<java.io.InputStream: int read()>()
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsUtils;int readUint16(java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke $r0.<java.io.InputStream: int read()>()
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsDHEKeyExchange;void processServerKeyExchange(java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$z0 = interfaceinvoke $r5.<org.bouncycastle.crypto.Signer: boolean verifySignature(byte[])>($r10)
IncompleteOperationError;org.bouncycastle.crypto.tls.TlsDHEKeyExchange;void processServerKeyExchange(java.io.InputStream);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$z0 = interfaceinvoke $r5.<org.bouncycastle.crypto.Signer: boolean verifySignature(byte[])>($r10)
IncompleteOperationError;org.bouncycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.engines.ElGamalEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.engines.ElGamalEngine: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.engines.ElGamalEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;$i2 = virtualinvoke r0.<org.bouncycastle.crypto.engines.ElGamalEngine: int getInputBlockSize()>()
IncompleteOperationError;org.bouncycastle.crypto.signers.ISO9796d2PSSSigner;boolean verifySignature(byte[]);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstanceStrong, getInstance;specialinvoke r0.<org.bouncycastle.crypto.signers.ISO9796d2PSSSigner: void clearBlock(byte[])>($r4)
