Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.examples.DESExample,init
"Found: ""web3j runtime cert store""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.web3j.protocol.infura.InfuraHttpService,clinit
"Found: ""http://example.com/""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,cz.msebera.android.httpclient.impl.client.cache.CacheKeyGenerator,clinit
"Found: ""http://api.etherscan.io/api?module=stats&action=ethprice&apikey=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getEtherPrice
"Found: ""http://api.etherscan.io/api?module=account&action=balancemulti&address=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getBalances
"Found: ""http://api.etherscan.io/api?module=proxy&action=eth_sendRawTransaction&hex=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,forwardTransaction
"Found: ""http://api.etherscan.io/api?module=account&action=txlist&address=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getNormalTransactions
"Found: ""http://api.etherscan.io/api?module=proxy&action=eth_estimateGas&to=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getGasLimitEstimate
"Found: ""http://api.etherscan.io/api?module=proxy&action=eth_getTransactionCount&address=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getNonceForAddress
"Found: ""http://api.ethplorer.io/getAddressInfo/""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getTokenBalances
"Found: ""http://etherscan.io//token/images/""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,loadTokenIcon
"Found: ""http://api.etherscan.io/api?module=account&action=txlistinternal&address=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getInternalTransactions
"Found: ""http://poloniex.com/public?command=returnChartData&currencyPair=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getPriceChart
"Found: ""http://api.etherscan.io/api?module=proxy&action=eth_gasPrice&apikey=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getGasPrice
"Found: ""http://api.etherscan.io/api?module=account&action=balance&address=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EthereumNetwork,getBalance
"Found: ""http://etherscan.io//token/images/""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,rehanced.com.simpleetherwallet.network.EllaismNetwork,loadTokenIcon
