Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,com.squareup.okhttp.internal.Util,md5Hex
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSink$Companion,md5
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSource$Companion,md5
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.MessageDigestAlgorithms,values
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSink$Companion,sha1
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,com.squareup.okhttp.internal.Util,sha1
"Found: ""MD2""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.MessageDigestAlgorithms,values
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.HashingSource$Companion,sha1
"Found: ""MD2""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.DigestUtils,getMd2Digest
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.ByteString,sha1
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.bitcoinj.script.Script,executeScript
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.Buffer,md5
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,org.apache.commons.codec.digest.DigestUtils,getSha1Digest
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.ByteString,md5
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,okio.Buffer,sha1
"Found: Constant ""key_extract""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,deriveKeysFromHandshakeResponse
"Found: Constant ""ntor-curve25519-sha256-1""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,getStringConstant
"Found: Constant ""verify""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,deriveKeysFromHandshakeResponse
"Found: Constant ""mac""",Used constant keys in code,3,Used constant keys in code,547,1,com.subgraph.orchid.crypto.TorNTorKeyAgreement,deriveKeysFromHandshakeResponse
"Found: ""1L""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.tls.AbstractTlsContext,nextCounterValue
"Found: ""class Ljava/lang/System;""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.h2.util.MathUtils,generateAlternativeSeed
"Found: ""UnitContainer{unit=$l0 = staticinvoke <org.spongycastle.util.Times: long nanoTime()>(), method='<org.spongycastle.crypto.tls.AbstractTlsContext: void <init>(java.security.SecureRandom,org.spongycastle.crypto.tls.SecurityParameters)>'}""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.tls.AbstractTlsContext,init
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.examples.DESExample,init
"Found: ""h2pass""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.h2.security.CipherFactory,setKeystore
"Found: ""h2pass""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.h2.security.CipherFactory,setKeystore
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,browser.MainActivity,run
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.ui.library.LibraryFragment,resolveMissingChannelNames
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.ui.channel.ChannelCommentsFragment,resolveCommentPosters
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.utils.Lbry,apiCall
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.browser.utils.Lbry,transactionList
"Found: ""http://127.0.0.1:5279""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,io.lbry.lbrysdk.Utils,sdkCall
