Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.DESedeSecureMessagingWrapper,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""0""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.BACAPDUSender,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""-1""",Found constant IV in code,10,Found constant IV in code,547,1,org.jmrtd.protocol.PACEProtocol,clinit
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.Twofish$PBEWithSHA,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithMD5,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd128BitRC2,init
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC128,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC192,init
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithMD5AndRC2,init
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd128BitRC2,init
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithMD2,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC192,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC256,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES3Key,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC192,init
"Found: ""3""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES2Key,init
"Found: ""3""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithMD5AndRC2,init
"Found: ""20""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.pkcs12.PKCS12KeyStoreSpi,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd40BitRC2,init
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.openssl.jcajce.PEMUtilities,getKey
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithMD2,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC128,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC128,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.Twofish$PBEWithSHA,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC256,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES3Key,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithMD5,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHA1AndRC2,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd40BitRC2,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC192,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES2Key,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithSHA1,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHA1AndRC2,init
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC128,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.symmetric.DES$PBEWithSHA1,init
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.bouncycastle.crypto.examples.DESExample,init
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.examples.DESExample,init
