ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
ConstraintError;x5.b;byte[] l(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #42ca702ad76bb079aff04c7fcaf66ec707ddc657ababe75e2c450f73a0fd797a);Second parameter (with value "ChaCha20") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r14.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer30711);false;false
RequiredPredicateError;x5.b;byte[] l(byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r3.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer30709, $r8, $r7);false;false
RequiredPredicateError;x5.b;byte[] l(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r14.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer30711);false;false
ConstraintError;x5.b;byte[] l(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c46c12b784c409a657d586e8a69dbc275bf27eadddaf785c5a63daad3f2139e9);First parameter (with value "ChaCha20") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r3 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer30710);false;false
TypestateError;x5.b;byte[] l(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #c46c12b784c409a657d586e8a69dbc275bf27eadddaf785c5a63daad3f2139e9);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r3.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r2);false;false
ConstraintError;x5.b;javax.crypto.spec.SecretKeySpec t();violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #23bd5093818b65c08f889e490e1a6af3e00eae3cbd741968a3cea2f775da68e0);Second parameter (with value "ChaCha20-Poly1305") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer31302);false;false
RequiredPredicateError;x5.b;javax.crypto.spec.SecretKeySpec t();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer31302);false;false
ConstraintError;x5.b;javax.crypto.Cipher r();violating CrySL rule for javax.crypto.Cipher (on Object #5c7b160b72c79b582e78477179790169b1f1cd99aedc8a975d6473e41ed3007a);First parameter (with value "ChaCha20-Poly1305") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer31304);false;false
ConstraintError;x5.b;javax.crypto.Cipher m();violating CrySL rule for javax.crypto.Cipher (on Object #72f3eb2c0291e6ab1162aa8fc1ad7126eccd548d65dfed341cac9d41e30e8bc7);First parameter (with value "ChaCha20") should be any of {AES, RSA, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer33412);false;false
RequiredPredicateError;x5.b;byte[] b(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer30706, $r10, $r2);false;false
RequiredPredicateError;x5.b;byte[] b(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r8);false;false
RequiredPredicateError;x5.b;byte[] a(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r2.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r9);false;false
IncompleteOperationError;e6.n;a6.c h(int,java.time.Instant,java.nio.ByteBuffer);violating CrySL rule for javax.crypto.Cipher (on Object #5c7b160b72c79b582e78477179790169b1f1cd99aedc8a975d6473e41ed3007a);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r4.<a6.f: void I(java.nio.ByteBuffer,x5.d,long,z5.a,int)>($r3, $r10, varReplacer12043, $r1, varReplacer12044);false;false
IncompleteOperationError;d6.p0;void G(java.nio.ByteBuffer,a6.l);violating CrySL rule for javax.crypto.Cipher (on Object #5c7b160b72c79b582e78477179790169b1f1cd99aedc8a975d6473e41ed3007a);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r7 = virtualinvoke $r2.<a6.l: byte[] s(java.lang.Long,x5.d)>($r6, $r5);false;false
IncompleteOperationError;t5.d1;a6.l w0(java.nio.ByteBuffer);violating CrySL rule for javax.crypto.Cipher (on Object #5c7b160b72c79b582e78477179790169b1f1cd99aedc8a975d6473e41ed3007a);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r2.<a6.l: void I(java.nio.ByteBuffer,x5.d,long,z5.a,int)>($r1, $r7, $l2, $r8, $i0);false;false
IncompleteOperationError;i6.q;void <init>(int);violating CrySL rule for java.security.MessageDigest (on Object #c12e2fa13055634f855ddb1d11aadd902b0d6667fd614fb465e85be6faa51ca9);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r5 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r4);false;false
RequiredPredicateError;x5.d;javax.crypto.Cipher m();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer33409);false;false
ConstraintError;x5.d;javax.crypto.Cipher m();violating CrySL rule for javax.crypto.Cipher (on Object #9e7fdf16d81e00fef26a70c55ebe895af8c652c3a6659efec8e4d6a9ccdf1ed6);First parameter (with value "AES/ECB/NoPadding") should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB};$r2 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer33410);false;false
TypestateError;x5.d;byte[] l(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #72f3eb2c0291e6ab1162aa8fc1ad7126eccd548d65dfed341cac9d41e30e8bc7);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init;$r1 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1);false;false
RequiredPredicateError;x5.d;byte[] b(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer30705, $r4);false;false
RequiredPredicateError;x5.d;byte[] a(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r1.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer29203, $r5);false;false
RequiredPredicateError;x5.d;javax.crypto.spec.SecretKeySpec t();violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer31300);false;false
ConstraintError;ia.c;java.security.MessageDigest c();violating CrySL rule for java.security.MessageDigest (on Object #fb31457e5e9e21ddc684fa60d60ffff4b5caa657321ccc076ae542acce55dbd8);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer33458);false;false
IncompleteOperationError;u1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$i1 = virtualinvoke $r4.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;u1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$i1 = virtualinvoke $r4.<javax.crypto.Mac: int getMacLength()>();false;false
TypestateError;u1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Unexpected call to method update on object of type javax.crypto.Mac.;virtualinvoke $r4.<javax.crypto.Mac: void update(byte[])>($r5);false;false
IncompleteOperationError;u1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Operation on object of type javax.crypto.Mac object not completed. Expected call to javax.crypto.Mac: byte[] doFinal(byte[]), update;$r7 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal()>();false;false
TypestateError;u1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Unexpected call to method update on object of type javax.crypto.Mac.;virtualinvoke $r4.<javax.crypto.Mac: void update(byte[])>($r5);false;false
IncompleteOperationError;u1.a$a;byte[] a(javax.crypto.SecretKey,byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Operation on object of type javax.crypto.Mac object not completed. Expected call to javax.crypto.Mac: byte[] doFinal(byte[]), update;$r7 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;u1.b$a;int c();violating CrySL rule for javax.crypto.Mac (on Object #72ae67a49cf4ea59a23b4cd5b91d8ba846c42582f4c9b5bfad863e105526a45c);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i0 = virtualinvoke $r1.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;u1.b$a;int c();violating CrySL rule for javax.crypto.Mac (on Object #9036d3726dc3a36a367d704fc9d2f27c24fcbd12fb6f01b19ae1bb06f06c3891);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i0 = virtualinvoke $r1.<javax.crypto.Mac: int getMacLength()>();false;false
RequiredPredicateError;u1.b$a;javax.crypto.Mac a(javax.crypto.SecretKey);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r1.<javax.crypto.Mac: void init(java.security.Key)>($r2);false;false
RequiredPredicateError;u1.b$a;javax.crypto.SecretKey b(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, $r1);false;false
ConstraintError;j9.a;j9.a$a a(byte[]);violating CrySL rule for java.security.KeyFactory (on Object #6f637c18390a5f139f6fc1e25e7dd71ca29155d076d14326e9ba0998c180dde);First parameter (with value "ECDSA") should be any of {RSA, DiffieHellman, DH, DSA, EC};$r2 = staticinvoke <java.security.KeyFactory: java.security.KeyFactory getInstance(java.lang.String)>(varReplacer34132);false;false
RequiredPredicateError;j9.a;j9.a$a a(byte[]);violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r0.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r1);false;false
RequiredPredicateError;j9.a;j9.a$a a(byte[]);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r3 = virtualinvoke $r2.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r0);false;false
ConstraintError;ta.a;byte[] a(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #7fc48caad36574d88b0eb078c0f87256760e1debbceb404881b14e9264c6259c);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer35498);false;false
TypestateError;qa.b;javax.crypto.Cipher a(int,java.security.Key);violating CrySL rule for javax.crypto.Cipher (on Object #a5675f2f51e17bc2c861a281d00e5677f1bb3b590fb044d2a30f8e2da1f2afbc);Unexpected call to method update on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;virtualinvoke $r1.<javax.crypto.Cipher: byte[] update(byte[])>($r3);false;false
RequiredPredicateError;qa.b;javax.crypto.Cipher a(int,java.security.Key);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r1.<javax.crypto.Cipher: void init(int,java.security.Key)>($i0, $r2);false;false
ConstraintError;qa.b;javax.crypto.Cipher a(int,java.security.Key);violating CrySL rule for javax.crypto.Cipher (on Object #a5675f2f51e17bc2c861a281d00e5677f1bb3b590fb044d2a30f8e2da1f2afbc);First parameter (with value "ARCFOUR/ECB/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r1 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer35605);false;false
TypestateError;qa.b;javax.crypto.Cipher a(int,java.security.Key);violating CrySL rule for javax.crypto.Cipher (on Object #a5675f2f51e17bc2c861a281d00e5677f1bb3b590fb044d2a30f8e2da1f2afbc);Unexpected call to method getInstance on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer35605);false;false
RequiredPredicateError;qa.b;java.security.Key g(java.lang.String,byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r7.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer36949);false;false
ConstraintError;qa.b;java.security.Key g(java.lang.String,byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #1e72b5f27c38424fbe73e75d770b16ddf2950f5d3b7254fb93beb3674e55ae1d);Second parameter (with value "ARCFOUR") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r7.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer36949);false;false
ConstraintError;qa.b;java.security.MessageDigest e();violating CrySL rule for java.security.MessageDigest (on Object #78eb5b2c4768d623baa3503730725104158d1fdbee4948e7dd4396f41af22ddc);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer38184);false;false
ConstraintError;ba.j;void <init>();violating CrySL rule for java.security.MessageDigest (on Object #984f2f1234e7e24e40857418f33ae5ea364f437d3cc23c6695c2e7a395717867);First parameter (with value "SHA1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer35781);false;false
IncompleteOperationError;ba.j0;void L(ca.i);violating CrySL rule for java.security.MessageDigest (on Object #984f2f1234e7e24e40857418f33ae5ea364f437d3cc23c6695c2e7a395717867);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;virtualinvoke $r16.<ca.j: void I(ba.j)>($r7);false;false
IncompleteOperationError;l6.d;int q(java.nio.ByteBuffer);violating CrySL rule for java.security.cert.CertificateFactory (on Object #3feee01a6f7b4d66200c2afba21764889df27b759a856398b3235a601a3d5ccd);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCRL;$r6 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r1);false;false
ConstraintError;l6.c1;java.security.Signature q(i6.m);violating CrySL rule for java.security.Signature (on Object #e0214a93fcd33641a10f502b0df506318606b9be30714d05e27078c35e81cad8);First parameter (with value "SHA384withRSA/PSS") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r7 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>(varReplacer40617);false;false
ConstraintError;l6.c1;java.security.Signature q(i6.m);violating CrySL rule for java.security.Signature (on Object #7b1d78c03c67ff51c151a75119f0d5bded79a354ff6f5ab78611474a15f8d483);First parameter (with value "SHA256withRSA/PSS") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r7 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>(varReplacer40620);false;false
ConstraintError;l6.c1;java.security.Signature q(i6.m);violating CrySL rule for java.security.Signature (on Object #d9dcf38baa3ae1aa7cc8cee23cdf3c28d79b3b5b805a189a5c22ed5b8b9df6e4);First parameter (with value "SHA512withRSA/PSS") should be any of {SHA256withRSA, SHA256withECDSA, SHA256withDSA, SHA384withRSA, SHA512withRSA, SHA384withECDSA, SHA512withECDSA};$r7 = staticinvoke <java.security.Signature: java.security.Signature getInstance(java.lang.String)>(varReplacer40618);false;false
RequiredPredicateError;l6.c1;byte[] o(byte[],java.security.PrivateKey,i6.m,boolean);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Privkey;virtualinvoke $r12.<java.security.Signature: void initSign(java.security.PrivateKey)>($r7);false;false
RequiredPredicateError;l6.c1;byte[] n(byte[],byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r9.<javax.crypto.Mac: void init(java.security.Key)>($r8);false;false
RequiredPredicateError;l6.c1;byte[] n(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, $r7);false;false
